"Date","Expected_Fixes","On_Time_Fix","No_fix","Early_Fix","Late_Fix","Avg_Speed_Day","Avg_Speed_Night","Out_of_Bounds","Percent_No_Fix_to_Total","Per_Missing__to_Expected_Fix"
"2020-08-08",288,0,288,0,0,NA,NA,0,"Inf %","100 %"
"2020-08-09",288,0,288,0,0,NA,NA,0,"Inf %","100 %"
"2020-08-10",288,0,288,0,0,NA,NA,0,"Inf %","100 %"
"2020-08-11",288,117,170,0,0,0.0501454960549167,0.0421173428089245,1,"145.299145299145 %","59.375 %"
"2020-08-12",288,288,0,0,0,0.0739348678428874,0.0311645560333588,0,"0 %","0 %"
"2020-08-13",288,288,0,0,0,0.0628763498983329,0.0437208159774709,0,"0 %","0 %"
"2020-08-14",288,288,0,0,0,0.0582622769248131,0.0588196140714155,0,"0 %","0 %"
"2020-08-15",288,288,0,0,0,0.0572567330594727,0.0449971946903375,0,"0 %","0 %"
"2020-08-16",288,288,0,0,0,0.0740031454603529,0.0509491931981548,0,"0 %","0 %"
"2020-08-17",288,288,0,0,0,0.0613389237549972,0.0566103322112621,0,"0 %","0 %"
"2020-08-18",288,288,0,0,0,0.083062561428338,0.0647099289068908,0,"0 %","0 %"
"2020-08-19",288,286,0,1,1,0.0635238190062665,0.0660931708256906,0,"0 %","0 %"
"2020-08-20",288,288,0,0,0,0.0590673771640868,0.0529197661772234,0,"0 %","0 %"
"2020-08-21",288,289,0,0,0,0.0614670281152056,0.0533418486013802,0,"0 %","-0.347222222222222 %"
"2020-08-22",288,287,0,0,0,0.0577932454029424,0.0444792144710056,0,"0 %","0.347222222222222 %"
"2020-08-23",288,288,0,0,0,0.0656396625731741,0.0586501310846277,0,"0 %","0 %"
"2020-08-24",288,288,0,0,0,0.0651045424208096,0.0420859695812304,0,"0 %","0 %"
"2020-08-25",288,288,0,0,0,0.0848940142270289,0.0401139736343019,0,"0 %","0 %"
"2020-08-26",288,288,0,0,0,0.05622254349617,0.0597610616299672,0,"0 %","0 %"
"2020-08-27",288,288,0,0,0,0.0506452418524951,0.0358826478461365,0,"0 %","0 %"
"2020-08-28",288,287,0,0,1,0.0684095047747066,0.0663088986380013,0,"0 %","0 %"
"2020-08-29",288,288,0,0,0,0.05790224101956,0.0675710589177466,0,"0 %","0 %"
"2020-08-30",288,288,0,0,0,0.0628114398334374,0.046951686603871,0,"0 %","0 %"
"2020-08-31",288,288,0,0,0,0.0597141998572402,0.049430363650618,0,"0 %","0 %"
"2020-09-01",288,288,0,0,0,0.0696367653042354,0.0413195541262717,0,"0 %","0 %"
"2020-09-02",288,288,0,0,0,0.0574330028539936,0.0361946246906644,0,"0 %","0 %"
"2020-09-03",288,288,0,0,0,0.0495713427030566,0.0451225481861865,0,"0 %","0 %"
"2020-09-04",288,286,0,0,0,0.0602683834506791,0.0362324462835606,2,"0 %","0.694444444444444 %"
"2020-09-05",288,288,0,0,0,0.0589910154302552,0.0446077816265855,0,"0 %","0 %"
"2020-09-06",288,288,0,0,0,0.0609442243332619,0.0339584719321612,0,"0 %","0 %"
"2020-09-07",288,288,0,0,0,0.0515164482416867,0.0379863673379399,0,"0 %","0 %"
"2020-09-08",288,126,0,0,0,0.0681465849559372,NA,1,"0 %","56.25 %"
"2020-09-09",0,0,0,0,0,0,0,0,NA,NA
"2020-09-10",0,0,0,0,0,0,0,0,NA,NA
"2020-09-11",0,0,0,0,0,0,0,0,NA,NA
"2020-09-12",0,0,0,0,0,0,0,0,NA,NA
"2020-09-13",0,0,0,0,0,0,0,0,NA,NA
"2020-09-14",0,0,0,0,0,0,0,0,NA,NA
"2020-09-15",0,0,0,0,0,0,0,0,NA,NA
"2020-09-16",0,0,0,0,0,0,0,0,NA,NA
