Product Type: Litetrack LR
Product ID: 80385
Firmware Version: V8.99.0

GMT Time,X,Y,Z,Temperature [C]
2020-09-16 1:10:04 PM,-6,-1,-22,9.0
2020-09-16 1:10:06 PM,-3,-2,-22,9.0
2020-09-16 1:10:08 PM,-7,-2,-22,9.0
2020-09-16 1:10:10 PM,-6,-2,-23,9.0
2020-09-16 1:10:12 PM,-5,-4,-24,9.0
2020-09-16 1:10:14 PM,-6,-3,-22,9.0
2020-09-16 1:10:16 PM,-7,2,-21,9.0
2020-09-16 1:10:18 PM,-7,0,-22,9.0
2020-09-16 1:10:20 PM,-7,0,-21,9.0
2020-09-16 1:10:22 PM,-6,0,-21,9.0
2020-09-16 1:10:24 PM,-7,1,-22,9.0
2020-09-16 1:10:26 PM,-7,1,-22,9.0
2020-09-16 1:10:28 PM,-8,-1,-21,9.0
2020-09-16 1:10:30 PM,-7,0,-22,9.0
2020-09-16 1:10:32 PM,-6,-2,-23,9.0
2020-09-16 1:10:34 PM,-7,-1,-26,9.0
2020-09-16 1:10:36 PM,-6,0,-22,9.0
2020-09-16 1:10:38 PM,-6,-1,-22,9.0
2020-09-16 1:10:40 PM,-8,-1,-22,9.0
2020-09-16 1:10:42 PM,-5,-2,-21,9.0
2020-09-16 1:10:44 PM,-7,-1,-21,9.0
2020-09-16 1:10:46 PM,-7,-2,-22,9.0
2020-09-16 1:10:48 PM,-8,-3,-22,9.0
2020-09-16 1:10:50 PM,-5,-4,-21,9.0
2020-09-16 1:10:52 PM,-6,-6,-22,9.0
2020-09-16 1:10:54 PM,-5,-1,-23,9.0
2020-09-16 1:10:56 PM,-7,2,-22,9.0
2020-09-16 1:10:58 PM,-6,-1,-22,9.0
2020-09-16 1:11:00 PM,-7,-3,-23,9.0
2020-09-16 1:11:02 PM,-7,0,-21,9.0
2020-09-16 1:11:04 PM,-7,0,-22,9.0
2020-09-16 1:11:06 PM,-6,0,-19,9.0
2020-09-16 1:11:08 PM,-5,-2,-22,9.0
2020-09-16 1:11:10 PM,-7,-1,-22,9.0
2020-09-16 1:11:12 PM,-7,1,-21,9.0
2020-09-16 1:11:14 PM,-6,1,-22,9.0
2020-09-16 1:11:16 PM,-6,-1,-22,9.0
2020-09-16 1:11:18 PM,-4,-1,-23,9.0
2020-09-16 1:11:20 PM,-4,0,-22,9.0
2020-09-16 1:11:22 PM,-5,-1,-23,9.0
2020-09-16 1:11:24 PM,-5,-2,-22,9.0
2020-09-16 1:11:26 PM,-4,-3,-23,9.0
2020-09-16 1:11:28 PM,-7,-1,-23,9.0
2020-09-16 1:11:30 PM,-7,-1,-23,9.0
2020-09-16 1:11:32 PM,-4,-7,-23,9.0
2020-09-16 1:11:34 PM,-5,-2,-22,9.0
2020-09-16 1:11:36 PM,-4,-5,-22,9.0
2020-09-16 1:11:38 PM,-5,-1,-21,9.0
2020-09-16 1:11:40 PM,-5,0,-22,9.0
2020-09-16 1:11:42 PM,-6,0,-22,9.0
2020-09-16 1:11:44 PM,-5,1,-22,9.0
2020-09-16 1:11:46 PM,-3,-3,-23,9.0
2020-09-16 1:11:48 PM,-4,-3,-22,9.0
2020-09-16 1:11:50 PM,-5,-1,-22,9.0
2020-09-16 1:11:52 PM,-7,2,-23,9.0
2020-09-16 1:11:54 PM,-6,-2,-22,9.0
2020-09-16 1:11:56 PM,-4,-1,-22,9.0
2020-09-16 1:11:58 PM,-5,-2,-21,9.0
2020-09-16 1:12:00 PM,-5,-2,-23,9.0
2020-09-16 1:12:02 PM,-2,-1,-26,9.0
2020-09-16 1:12:04 PM,-5,-3,-23,9.0
2020-09-16 1:12:06 PM,-7,-2,-22,9.0
2020-09-16 1:12:08 PM,-5,-3,-24,9.0
2020-09-16 1:12:10 PM,-5,1,-23,9.0
2020-09-16 1:12:12 PM,-4,-2,-23,9.0
2020-09-16 1:12:14 PM,-4,-2,-23,9.0
2020-09-16 1:12:16 PM,-4,0,-22,9.0
2020-09-16 1:12:18 PM,-7,2,-21,9.0
2020-09-16 1:12:20 PM,-8,-3,-23,9.0
2020-09-16 1:12:22 PM,-6,-1,-22,9.0
2020-09-16 1:12:24 PM,-6,-4,-21,9.0
2020-09-16 1:12:26 PM,-4,-2,-22,9.0
2020-09-16 1:12:28 PM,-5,-3,-23,9.0
2020-09-16 1:12:30 PM,-6,0,-21,9.0
2020-09-16 1:12:32 PM,-8,-1,-21,9.0
2020-09-16 1:12:34 PM,-6,-3,-23,9.0
2020-09-16 1:12:36 PM,-5,-1,-24,9.0
2020-09-16 1:12:38 PM,-5,-3,-21,9.0
2020-09-16 1:12:40 PM,-6,-6,-23,9.0
2020-09-16 1:12:42 PM,-7,-1,-23,9.0
2020-09-16 1:12:44 PM,-4,-1,-24,9.0
2020-09-16 1:12:46 PM,-5,-3,-22,9.0
2020-09-16 1:12:48 PM,-7,-1,-23,9.0
2020-09-16 1:12:50 PM,-7,2,-22,9.0
2020-09-16 1:12:52 PM,-5,-2,-23,9.0
2020-09-16 1:12:54 PM,-5,-4,-22,9.0
2020-09-16 1:12:56 PM,-4,-2,-23,9.0
2020-09-16 1:12:58 PM,-5,-4,-23,9.0
2020-09-16 1:13:00 PM,-4,-1,-23,9.0
2020-09-16 1:13:02 PM,-7,-1,-22,9.0
2020-09-16 1:13:04 PM,-4,1,-22,9.0
2020-09-16 1:13:06 PM,-1,-1,-23,9.0
2020-09-16 1:13:08 PM,-3,-1,-23,9.0
2020-09-16 1:13:10 PM,-4,-1,-23,9.0
2020-09-16 1:13:12 PM,-6,0,-22,9.0
2020-09-16 1:13:14 PM,-1,0,-23,9.0
2020-09-16 1:13:16 PM,-7,2,-23,9.0
2020-09-16 1:13:18 PM,-6,0,-20,9.0
2020-09-16 1:13:20 PM,-4,-2,-23,9.0
2020-09-16 1:13:22 PM,-7,0,-21,9.0
2020-09-16 1:13:24 PM,-6,3,-23,9.0
2020-09-16 1:13:26 PM,-7,0,-22,9.0
2020-09-16 1:13:28 PM,-6,0,-22,9.0
2020-09-16 1:13:30 PM,-6,1,-22,9.0
2020-09-16 1:13:32 PM,-6,1,-22,9.0
2020-09-16 1:13:34 PM,-3,-1,-24,9.0
2020-09-16 1:13:36 PM,-3,-1,-23,9.0
2020-09-16 1:13:38 PM,-4,-1,-23,9.0
2020-09-16 1:13:40 PM,-6,2,-23,9.0
2020-09-16 1:13:42 PM,-3,0,-22,9.0
2020-09-16 1:13:44 PM,-5,-2,-22,9.0
2020-09-16 1:13:46 PM,-6,-2,-22,9.0
2020-09-16 1:13:48 PM,-6,0,-24,9.0
2020-09-16 1:13:50 PM,-7,1,-22,9.0
2020-09-16 1:13:52 PM,-4,-2,-22,9.0
2020-09-16 1:13:54 PM,-6,-1,-23,9.0
2020-09-16 1:13:56 PM,-4,-1,-23,9.0
2020-09-16 1:13:58 PM,-3,-1,-22,9.0
2020-09-16 1:14:00 PM,-5,0,-23,9.0
2020-09-16 1:14:02 PM,-5,-1,-23,9.0
2020-09-16 1:14:04 PM,-4,-1,-23,9.0
2020-09-16 1:14:06 PM,-7,-1,-23,9.0
2020-09-16 1:14:08 PM,-3,-3,-23,9.0
2020-09-16 1:14:10 PM,-7,2,-21,9.0
2020-09-16 1:14:12 PM,-4,-2,-23,9.0
2020-09-16 1:14:14 PM,-2,-1,-24,9.0
2020-09-16 1:14:16 PM,-6,3,-22,9.0
2020-09-16 1:14:18 PM,-4,1,-22,9.0
2020-09-16 1:14:20 PM,-4,-2,-23,9.0
2020-09-16 1:14:22 PM,-7,-1,-23,9.0
2020-09-16 1:14:24 PM,-6,3,-23,9.0
2020-09-16 1:14:26 PM,-5,0,-23,9.0
2020-09-16 1:14:28 PM,-5,2,-22,9.0
2020-09-16 1:14:30 PM,-11,-2,-26,9.0
2020-09-16 1:14:32 PM,-9,-2,-22,9.0
2020-09-16 1:14:34 PM,-8,-2,-23,9.0
2020-09-16 1:14:36 PM,-9,-2,-22,9.0
2020-09-16 1:14:38 PM,-7,-2,-22,9.0
2020-09-16 1:14:40 PM,-7,-2,-22,9.0
2020-09-16 1:14:42 PM,-8,-2,-22,9.0
2020-09-16 1:14:44 PM,-3,-1,-24,9.0
2020-09-16 1:14:46 PM,-1,-1,-23,9.0
2020-09-16 1:14:48 PM,-2,-2,-22,9.0
2020-09-16 1:14:50 PM,-3,0,-20,9.0
2020-09-16 1:14:52 PM,-1,-1,-24,8.5
2020-09-16 1:14:54 PM,-2,0,-22,8.5
2020-09-16 1:14:56 PM,-5,-1,-22,8.5
2020-09-16 1:14:58 PM,-3,-1,-23,8.5
2020-09-16 1:15:00 PM,-2,-1,-22,8.5
2020-09-16 1:15:02 PM,-6,0,-23,8.5
2020-09-16 1:15:04 PM,-5,-1,-23,8.5
2020-09-16 1:15:06 PM,-2,-5,-22,8.5
2020-09-16 1:15:08 PM,-4,2,-22,9.0
2020-09-16 1:15:10 PM,-4,-3,-22,9.0
2020-09-16 1:15:12 PM,-8,0,-22,9.0
2020-09-16 1:15:14 PM,-5,-1,-23,9.0
2020-09-16 1:15:16 PM,-3,-2,-23,9.0
2020-09-16 1:15:18 PM,-3,-2,-23,9.0
2020-09-16 1:15:20 PM,-5,-3,-23,9.0
2020-09-16 1:15:22 PM,-5,0,-22,9.0
2020-09-16 1:15:24 PM,-4,-3,-23,9.0
2020-09-16 1:15:26 PM,-3,-1,-23,9.0
2020-09-16 1:15:28 PM,-5,-2,-23,9.0
2020-09-16 1:15:30 PM,-4,1,-23,9.0
2020-09-16 1:15:32 PM,-5,1,-23,9.0
2020-09-16 1:15:34 PM,-6,-1,-24,9.0
2020-09-16 1:15:36 PM,-2,-3,-25,9.0
2020-09-16 1:15:38 PM,-4,-1,-23,9.0
2020-09-16 1:15:40 PM,-3,-1,-23,9.0
2020-09-16 1:15:42 PM,-9,4,-22,9.0
2020-09-16 1:15:44 PM,-2,0,-22,9.0
2020-09-16 1:15:46 PM,-4,-3,-22,9.0
2020-09-16 1:15:48 PM,-5,-2,-11,9.0
2020-09-16 1:15:50 PM,-4,1,-23,9.0
2020-09-16 1:15:52 PM,-4,-3,-24,9.0
2020-09-16 1:15:54 PM,-4,0,-23,9.0
2020-09-16 1:15:56 PM,-6,0,-21,9.0
2020-09-16 1:15:58 PM,-7,1,-21,9.0
2020-09-16 1:16:00 PM,-5,-1,-22,9.0
2020-09-16 1:16:02 PM,-8,0,-22,9.0
2020-09-16 1:16:04 PM,-5,2,-22,9.0
2020-09-16 1:16:06 PM,-2,-1,-23,9.0
2020-09-16 1:16:08 PM,-4,-2,-23,9.0
2020-09-16 1:16:10 PM,-1,-2,-23,9.0
2020-09-16 1:16:12 PM,-1,-2,-21,9.0
2020-09-16 1:16:14 PM,-3,0,-22,9.0
2020-09-16 1:16:16 PM,-5,1,-23,9.0
2020-09-16 1:16:18 PM,-5,-1,-22,9.0
2020-09-16 1:16:20 PM,-6,1,-21,9.0
2020-09-16 1:16:22 PM,-6,-1,-23,9.0
2020-09-16 1:16:24 PM,-5,1,-22,9.0
2020-09-16 1:16:26 PM,-4,0,-23,9.0
2020-09-16 1:16:28 PM,-5,-1,-23,9.0
2020-09-16 1:16:30 PM,-5,0,-23,9.0
2020-09-16 1:16:32 PM,-5,-1,-23,9.0
2020-09-16 1:16:34 PM,-5,-2,-23,9.0
2020-09-16 1:16:36 PM,-5,-3,-22,9.0
2020-09-16 1:16:38 PM,-5,-2,-22,9.0
2020-09-16 1:16:40 PM,-5,-3,-23,9.0
2020-09-16 1:16:42 PM,-6,-1,-23,9.0
2020-09-16 1:16:44 PM,-5,-1,-23,9.0
2020-09-16 1:16:46 PM,-4,-1,-23,9.0
2020-09-16 1:16:48 PM,-4,-1,-23,9.0
2020-09-16 1:16:50 PM,-4,-1,-23,9.0
2020-09-16 1:16:52 PM,-5,-1,-22,9.0
2020-09-16 1:16:54 PM,-6,-1,-23,9.0
2020-09-16 1:16:56 PM,-5,-1,-23,9.0
2020-09-16 1:16:58 PM,-5,-1,-23,9.0
2020-09-16 1:17:00 PM,-7,1,-21,9.0
2020-09-16 1:17:02 PM,-8,-3,-21,9.0
2020-09-16 1:17:04 PM,-9,-3,-22,9.0
2020-09-16 1:17:06 PM,-4,-1,-22,9.0
2020-09-16 1:17:08 PM,-8,-1,-22,9.0
2020-09-16 1:17:10 PM,-6,2,-23,9.0
2020-09-16 1:17:12 PM,-5,-2,-22,9.0
2020-09-16 1:17:14 PM,-4,-2,-23,9.0
2020-09-16 1:17:16 PM,-5,-1,-23,9.0
2020-09-16 1:17:18 PM,-5,-2,-23,9.0
2020-09-16 1:17:20 PM,-4,-4,-22,9.0
2020-09-16 1:17:22 PM,-5,0,-22,9.0
2020-09-16 1:17:24 PM,-4,-1,-23,9.0
2020-09-16 1:17:26 PM,-5,-2,-22,9.0
2020-09-16 1:17:28 PM,-1,-2,-23,9.0
2020-09-16 1:17:30 PM,-4,0,-23,9.0
2020-09-16 1:17:32 PM,-4,1,-22,9.0
2020-09-16 1:17:34 PM,-5,-5,-24,9.0
2020-09-16 1:17:36 PM,-5,-1,-23,9.0
2020-09-16 1:17:38 PM,-4,-3,-23,9.0
2020-09-16 1:17:40 PM,-5,0,-22,9.0
2020-09-16 1:17:42 PM,-4,-1,-23,9.0
2020-09-16 1:17:44 PM,-5,1,-23,9.0
2020-09-16 1:17:46 PM,-6,0,-22,9.0
2020-09-16 1:17:48 PM,-4,1,-23,9.0
2020-09-16 1:17:50 PM,-7,-2,-22,9.0
2020-09-16 1:17:52 PM,-5,0,-22,9.0
2020-09-16 1:17:54 PM,-3,-2,-23,9.0
2020-09-16 1:17:56 PM,-3,-1,-22,9.0
2020-09-16 1:17:58 PM,-2,-1,-18,9.0
2020-09-16 1:18:00 PM,-2,0,-23,9.0
2020-09-16 1:18:02 PM,-5,3,-22,9.0
2020-09-16 1:18:04 PM,-3,-2,-23,9.0
2020-09-16 1:18:06 PM,-3,1,-17,9.0
2020-09-16 1:18:08 PM,-4,0,-22,9.0
2020-09-16 1:18:10 PM,-1,-2,-23,9.0
2020-09-16 1:18:12 PM,-4,-2,-23,9.0
2020-09-16 1:18:14 PM,-2,-1,-22,9.0
2020-09-16 1:18:16 PM,-3,1,-22,9.0
2020-09-16 1:18:18 PM,-4,2,-23,9.0
2020-09-16 1:18:20 PM,-5,-1,-22,9.0
2020-09-16 1:18:22 PM,-3,0,-23,9.0
2020-09-16 1:18:24 PM,0,-2,-23,9.0
2020-09-16 1:18:26 PM,-1,1,-22,9.0
2020-09-16 1:18:28 PM,-3,0,-23,9.0
2020-09-16 1:18:30 PM,-4,-1,-22,9.0
2020-09-16 1:18:32 PM,-3,-3,-23,9.0
2020-09-16 1:18:34 PM,-4,2,-23,9.0
2020-09-16 1:18:36 PM,-4,-3,-23,9.0
2020-09-16 1:18:38 PM,-4,0,-22,9.0
2020-09-16 1:18:40 PM,-4,1,-23,9.0
2020-09-16 1:18:42 PM,-4,1,-22,9.0
2020-09-16 1:18:44 PM,-10,-1,-21,9.0
2020-09-16 1:18:46 PM,-8,-2,-22,9.0
2020-09-16 1:18:48 PM,-6,-5,-22,9.0
2020-09-16 1:18:50 PM,-2,-1,-22,9.0
2020-09-16 1:18:52 PM,-3,-1,-24,9.0
2020-09-16 1:18:54 PM,-5,-1,-23,9.0
2020-09-16 1:18:56 PM,-6,-5,-22,9.0
2020-09-16 1:18:58 PM,-6,-2,-22,9.0
2020-09-16 1:19:00 PM,-6,-2,-22,9.0
2020-09-16 1:19:02 PM,-7,-3,-22,9.0
2020-09-16 1:19:04 PM,-4,-5,-22,9.0
2020-09-16 1:19:06 PM,-4,-5,-23,9.0
2020-09-16 1:19:08 PM,-5,1,-23,9.0
2020-09-16 1:19:10 PM,-5,-2,-22,9.0
2020-09-16 1:19:12 PM,-4,2,-21,9.0
2020-09-16 1:19:14 PM,-6,-3,-22,9.0
2020-09-16 1:19:16 PM,-7,2,-21,9.0
2020-09-16 1:19:18 PM,-5,-1,-22,9.0
2020-09-16 1:19:20 PM,-6,1,-21,9.0
2020-09-16 1:19:22 PM,-4,-1,-22,9.0
2020-09-16 1:19:24 PM,-3,-2,-23,9.0
2020-09-16 1:19:26 PM,-5,0,-22,9.0
2020-09-16 1:19:28 PM,-6,-1,-22,9.0
2020-09-16 1:19:30 PM,-4,-3,-24,9.0
2020-09-16 1:19:32 PM,-4,0,-22,9.0
2020-09-16 1:19:34 PM,-5,-3,-24,9.0
2020-09-16 1:19:36 PM,-4,-4,-24,9.0
2020-09-16 1:19:38 PM,-5,-1,-21,9.0
2020-09-16 1:19:40 PM,-4,-3,-24,9.0
2020-09-16 1:19:42 PM,3,-1,-13,9.0
2020-09-16 1:19:44 PM,-3,-1,-23,9.0
2020-09-16 1:19:46 PM,-3,-1,-22,9.0
2020-09-16 1:19:48 PM,-7,0,-23,9.0
2020-09-16 1:19:50 PM,-5,1,-23,9.0
2020-09-16 1:19:52 PM,-4,-2,-22,9.0
2020-09-16 1:19:54 PM,-6,-2,-22,9.0
2020-09-16 1:19:56 PM,-3,-1,-21,9.0
2020-09-16 1:19:58 PM,-6,0,-22,9.0
2020-09-16 1:20:00 PM,-4,-5,-23,9.0
2020-09-16 1:20:02 PM,-4,-1,-21,9.0
2020-09-16 1:20:04 PM,-5,0,-23,9.0
2020-09-16 1:20:06 PM,-4,-6,-23,9.0
2020-09-16 1:20:08 PM,-5,0,-22,9.0
2020-09-16 1:20:10 PM,-3,1,-23,8.0
2020-09-16 1:20:12 PM,-4,-2,-23,8.0
2020-09-16 1:20:14 PM,-6,0,-20,8.0
2020-09-16 1:20:16 PM,-7,-1,-22,8.0
2020-09-16 1:20:18 PM,-5,-1,-21,8.0
2020-09-16 1:20:20 PM,-3,-2,-23,8.0
2020-09-16 1:20:22 PM,-4,-1,-22,8.0
2020-09-16 1:20:24 PM,-4,1,-24,9.0
2020-09-16 1:20:26 PM,-4,6,-21,9.0
2020-09-16 1:20:28 PM,-3,0,-23,9.0
2020-09-16 1:20:30 PM,-5,-1,-23,9.0
2020-09-16 1:20:32 PM,-3,-1,-22,9.0
2020-09-16 1:20:34 PM,-2,0,-22,9.0
2020-09-16 1:20:36 PM,-6,1,-23,9.0
2020-09-16 1:20:38 PM,-5,2,-23,9.0
2020-09-16 1:20:40 PM,-4,0,-23,9.0
2020-09-16 1:20:42 PM,-7,3,-22,9.0
2020-09-16 1:20:44 PM,-4,-2,-22,9.0
2020-09-16 1:20:46 PM,-5,2,-22,9.0
2020-09-16 1:20:48 PM,-7,-1,-22,9.0
2020-09-16 1:20:50 PM,-3,-1,-19,9.0
2020-09-16 1:20:52 PM,-5,0,-23,9.0
2020-09-16 1:20:54 PM,-5,2,-22,9.5
2020-09-16 1:20:56 PM,-2,-2,-23,9.5
2020-09-16 1:20:58 PM,-6,-1,-23,9.5
2020-09-16 1:21:00 PM,-4,0,-23,9.5
2020-09-16 1:21:02 PM,-1,-2,-20,9.5
2020-09-16 1:21:04 PM,-4,-4,-23,9.5
2020-09-16 1:21:06 PM,-5,1,-23,9.5
2020-09-16 1:21:08 PM,-6,1,-23,9.5
2020-09-16 1:21:10 PM,-7,1,-22,9.0
2020-09-16 1:21:12 PM,-15,9,-18,9.0
2020-09-16 1:21:14 PM,-10,3,-20,9.0
2020-09-16 1:21:16 PM,-10,3,-21,9.0
2020-09-16 1:21:18 PM,-9,3,-20,9.0
2020-09-16 1:21:20 PM,-8,2,-22,9.0
2020-09-16 1:21:22 PM,-7,-2,-21,9.0
2020-09-16 1:21:24 PM,-7,0,-21,9.0
2020-09-16 1:21:26 PM,-5,-1,-22,5.0
2020-09-16 1:21:28 PM,-6,-1,-22,5.0
2020-09-16 1:21:30 PM,-5,-1,-22,5.0
2020-09-16 1:21:32 PM,-5,-2,-22,5.0
2020-09-16 1:21:34 PM,-5,-1,-23,5.0
2020-09-16 1:21:36 PM,-5,-2,-22,5.0
2020-09-16 1:21:38 PM,-5,-1,-21,5.0
2020-09-16 1:21:40 PM,-5,-4,-23,9.5
2020-09-16 1:21:42 PM,-6,1,-21,9.5
2020-09-16 1:21:44 PM,-6,-2,-23,9.5
2020-09-16 1:21:46 PM,-4,-3,-22,9.5
2020-09-16 1:21:48 PM,-4,-4,-23,9.5
2020-09-16 1:21:50 PM,-5,-2,-22,9.5
2020-09-16 1:21:52 PM,-7,-1,-22,9.5
2020-09-16 1:21:54 PM,-4,-3,-23,9.5
2020-09-16 1:21:56 PM,-2,-2,-22,9.0
2020-09-16 1:21:58 PM,-4,0,-24,9.0
2020-09-16 1:22:00 PM,-4,0,-23,9.0
2020-09-16 1:22:02 PM,-2,-2,-23,9.0
2020-09-16 1:22:04 PM,-6,1,-22,9.0
2020-09-16 1:22:06 PM,-5,1,-22,9.0
2020-09-16 1:22:08 PM,-2,2,-22,9.0
2020-09-16 1:22:10 PM,-3,-3,-23,9.0
2020-09-16 1:22:12 PM,-4,1,-24,9.0
2020-09-16 1:22:14 PM,-5,3,-23,9.0
2020-09-16 1:22:16 PM,-1,1,-22,9.0
2020-09-16 1:22:18 PM,-5,-2,-22,9.0
2020-09-16 1:22:20 PM,-4,-3,-23,9.0
2020-09-16 1:22:22 PM,-3,-3,-23,9.0
2020-09-16 1:22:24 PM,-4,0,-22,9.0
2020-09-16 1:22:26 PM,-5,-1,-23,9.0
2020-09-16 1:22:28 PM,-4,-1,-22,9.0
2020-09-16 1:22:30 PM,-4,-1,-22,9.0
2020-09-16 1:22:32 PM,-5,-1,-22,9.0
2020-09-16 1:22:34 PM,-4,-1,-22,9.0
2020-09-16 1:22:36 PM,-4,-1,-23,9.0
2020-09-16 1:22:38 PM,-3,-1,-23,9.0
2020-09-16 1:22:40 PM,-4,-2,-23,9.0
2020-09-16 1:22:42 PM,-4,-1,-22,9.0
2020-09-16 1:22:44 PM,-5,0,-23,9.0
2020-09-16 1:22:46 PM,-7,-2,-21,9.0
2020-09-16 1:22:48 PM,-7,-2,-22,9.0
2020-09-16 1:22:50 PM,-6,-2,-22,9.0
2020-09-16 1:22:52 PM,-6,-2,-22,9.0
2020-09-16 1:22:54 PM,-7,0,-22,9.0
2020-09-16 1:22:56 PM,-7,-1,-22,9.0
2020-09-16 1:22:58 PM,-6,-1,-22,9.0
2020-09-16 1:23:00 PM,-6,-3,-23,9.0
2020-09-16 1:23:02 PM,-6,-1,-23,9.0
2020-09-16 1:23:04 PM,-6,-2,-22,9.0
2020-09-16 1:23:06 PM,-5,-3,-22,9.0
2020-09-16 1:23:08 PM,-6,-2,-22,9.0
2020-09-16 1:23:10 PM,-6,-1,-22,9.0
2020-09-16 1:23:12 PM,-8,1,-20,9.0
2020-09-16 1:23:14 PM,-9,4,-20,9.0
2020-09-16 1:23:16 PM,-9,-2,-21,9.0
2020-09-16 1:23:18 PM,-9,-1,-20,9.0
2020-09-16 1:23:20 PM,-9,-3,-21,9.0
2020-09-16 1:23:22 PM,-9,-3,-21,9.0
2020-09-16 1:23:24 PM,-9,-3,-20,9.0
2020-09-16 1:23:26 PM,-8,-3,-22,9.0
2020-09-16 1:23:28 PM,-8,-3,-22,9.0
2020-09-16 1:23:30 PM,-8,-3,-21,9.0
2020-09-16 1:23:32 PM,-8,-3,-21,9.0
2020-09-16 1:23:34 PM,-7,-4,-22,9.0
2020-09-16 1:23:36 PM,-6,-5,-22,9.0
2020-09-16 1:23:38 PM,-6,-4,-22,9.0
2020-09-16 1:23:40 PM,-6,-4,-22,9.0
2020-09-16 1:23:42 PM,6,-7,-27,9.0
2020-09-16 1:23:44 PM,-8,1,-22,9.0
2020-09-16 1:23:46 PM,-6,-3,-20,9.0
2020-09-16 1:23:48 PM,-6,-5,-22,9.0
2020-09-16 1:23:50 PM,-5,-2,-22,9.0
2020-09-16 1:23:52 PM,-5,-1,-23,9.0
2020-09-16 1:23:54 PM,-5,-1,-23,9.0
2020-09-16 1:23:56 PM,-5,-1,-23,9.0
2020-09-16 1:23:58 PM,-6,0,-22,9.0
2020-09-16 1:24:00 PM,-6,-1,-22,9.0
2020-09-16 1:24:02 PM,-6,-2,-22,9.0
2020-09-16 1:24:04 PM,-6,-1,-22,9.0
2020-09-16 1:24:06 PM,-5,-1,-23,9.0
2020-09-16 1:24:08 PM,-5,0,-22,9.0
2020-09-16 1:24:10 PM,-5,0,-22,9.0
2020-09-16 1:24:12 PM,-5,1,-22,9.0
2020-09-16 1:24:14 PM,-6,0,-22,9.0
2020-09-16 1:24:16 PM,-5,0,-22,9.0
2020-09-16 1:24:18 PM,-5,0,-22,9.0
2020-09-16 1:24:20 PM,-5,0,-22,9.0
2020-09-16 1:24:22 PM,-5,-1,-22,9.0
2020-09-16 1:24:24 PM,-5,0,-22,9.0
2020-09-16 1:24:26 PM,-5,0,-23,9.0
2020-09-16 1:24:28 PM,-5,0,-22,9.0
2020-09-16 1:24:30 PM,-6,0,-23,9.0
2020-09-16 1:24:32 PM,-5,0,-22,9.0
2020-09-16 1:24:34 PM,-6,0,-22,9.0
2020-09-16 1:24:36 PM,-5,-1,-23,9.0
2020-09-16 1:24:38 PM,-6,-1,-23,9.0
2020-09-16 1:24:40 PM,-5,-1,-22,9.0
2020-09-16 1:24:42 PM,-5,-1,-22,9.0
2020-09-16 1:24:44 PM,-5,-1,-22,9.0
2020-09-16 1:24:46 PM,-6,-1,-22,9.0
2020-09-16 1:24:48 PM,-6,0,-20,9.0
2020-09-16 1:24:50 PM,-5,-1,-22,9.0
2020-09-16 1:24:52 PM,-6,0,-22,9.0
2020-09-16 1:24:54 PM,-6,0,-22,9.0
2020-09-16 1:24:56 PM,-5,-1,-23,9.5
2020-09-16 1:24:58 PM,-6,0,-22,9.5
2020-09-16 1:25:00 PM,-6,0,-22,9.5
2020-09-16 1:25:02 PM,-6,0,-22,9.5
2020-09-16 1:25:04 PM,-6,-1,-22,9.5
2020-09-16 1:25:06 PM,-6,-2,-22,9.5
2020-09-16 1:25:08 PM,-7,-2,-21,9.5
2020-09-16 1:25:10 PM,-6,-2,-22,9.5
2020-09-16 1:25:12 PM,-6,-1,-22,9.0
2020-09-16 1:25:14 PM,-6,-1,-22,9.0
2020-09-16 1:25:16 PM,-6,-1,-21,9.0
2020-09-16 1:25:18 PM,-6,-1,-22,9.0
2020-09-16 1:25:20 PM,-5,-1,-23,9.0
2020-09-16 1:25:22 PM,-6,-2,-22,9.0
2020-09-16 1:25:24 PM,-6,-1,-23,9.0
2020-09-16 1:25:26 PM,-6,-1,-23,9.0
2020-09-16 1:25:28 PM,-6,-1,-22,9.0
2020-09-16 1:25:30 PM,-5,-1,-22,9.0
2020-09-16 1:25:32 PM,-5,0,-22,9.0
2020-09-16 1:25:34 PM,-5,0,-22,9.0
2020-09-16 1:25:36 PM,-5,0,-23,9.0
2020-09-16 1:25:38 PM,1,1,-23,9.0
2020-09-16 1:25:40 PM,-2,1,-24,9.0
2020-09-16 1:25:42 PM,-4,-1,-23,9.0
2020-09-16 1:25:44 PM,-3,-1,-23,9.0
2020-09-16 1:25:46 PM,-4,-1,-25,9.0
2020-09-16 1:25:48 PM,5,18,-29,9.0
2020-09-16 1:25:50 PM,3,-3,-19,9.0
2020-09-16 1:25:52 PM,10,2,-18,9.0
2020-09-16 1:25:54 PM,19,4,-15,9.0
2020-09-16 1:25:56 PM,4,1,-20,9.0
2020-09-16 1:25:58 PM,0,1,-23,9.0
2020-09-16 1:26:00 PM,2,3,-25,9.0
2020-09-16 1:26:02 PM,0,1,-23,9.0
2020-09-16 1:26:04 PM,-3,2,-22,9.0
2020-09-16 1:26:06 PM,0,-1,-22,9.0
2020-09-16 1:26:08 PM,0,-2,-23,9.0
2020-09-16 1:26:10 PM,-1,-2,-22,9.0
2020-09-16 1:26:12 PM,-2,-1,-23,9.0
2020-09-16 1:26:14 PM,-2,-2,-23,9.0
2020-09-16 1:26:16 PM,-5,-4,-27,9.0
