GMT,X,Y,Z,Temperature
2020-07-13 10:54,-4,9,-23,11.5
2020-07-13 10:54,-5,9,-23,11.5
2020-07-13 10:54,-4,9,-23,11.5
2020-07-13 10:54,-4,9,-23,11.5
2020-07-13 10:54,-4,9,-22,11.5
2020-07-13 10:54,-6,8,-23,11.5
2020-07-13 10:54,-5,9,-22,11.5
2020-07-13 10:54,-5,7,-22,11.5
2020-07-13 10:54,-4,9,-23,11.5
2020-07-13 10:55,-5,8,-23,11.5
2020-07-13 10:55,-4,9,-23,12
2020-07-13 10:55,-4,9,-23,12
2020-07-13 10:55,-5,9,-22,12
2020-07-13 10:55,-4,9,-23,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-4,9,-12,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-5,9,-22,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-4,9,-22,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-5,20,-23,12
2020-07-13 10:55,-5,9,-22,12
2020-07-13 10:55,-5,9,-22,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-5,9,-25,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-5,9,-22,12
2020-07-13 10:55,-5,9,-21,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-5,9,-22,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:55,-5,9,-22,12
2020-07-13 10:55,-5,9,-22,12
2020-07-13 10:55,-8,9,-23,12
2020-07-13 10:55,-5,9,-23,12
2020-07-13 10:56,-5,9,-25,12
2020-07-13 10:56,-5,9,-23,12
2020-07-13 10:56,-5,11,-26,12
2020-07-13 10:56,-5,9,-23,12
2020-07-13 10:56,-5,9,-26,12
2020-07-13 10:56,-5,9,-23,12
2020-07-13 10:56,-5,9,-22,12
2020-07-13 10:56,-5,9,-23,12
2020-07-13 10:56,-6,9,-22,12
2020-07-13 10:56,-5,9,-22,12
2020-07-13 10:56,-5,9,-22,12
2020-07-13 10:56,-5,9,-23,12
2020-07-13 10:56,-6,9,-23,12
2020-07-13 10:56,-6,9,-22,12
2020-07-13 10:56,-7,10,-21,12
2020-07-13 10:56,-6,8,-23,12
2020-07-13 10:56,-5,8,-23,12
2020-07-13 10:56,-5,8,-23,12
2020-07-13 10:56,-5,8,-23,12
2020-07-13 10:56,-6,8,-23,12
2020-07-13 10:56,-6,8,-23,12
2020-07-13 10:56,-5,8,-23,12
2020-07-13 10:56,-6,8,-23,12
2020-07-13 10:56,-6,8,-22,12
2020-07-13 10:56,-6,8,-22,12
2020-07-13 10:56,-6,9,-23,12
2020-07-13 10:56,-6,9,-22,12
2020-07-13 10:56,-6,9,-22,12
2020-07-13 10:56,-6,9,-23,12
2020-07-13 10:56,-6,10,-22,12
2020-07-13 10:57,-6,9,-22,12
2020-07-13 10:57,-6,9,-22,12
2020-07-13 10:57,-6,9,-23,12
2020-07-13 10:57,-6,9,-23,12
2020-07-13 10:57,-6,9,-11,12
2020-07-13 10:57,-6,9,-22,12
2020-07-13 10:57,-6,9,-22,12
2020-07-13 10:57,-6,9,-23,12
2020-07-13 10:57,-7,9,-22,12
2020-07-13 10:57,-7,9,-22,12
2020-07-13 10:57,-7,9,-22,12
2020-07-13 10:57,-6,9,-22,12
2020-07-13 10:57,-7,9,-22,12
2020-07-13 10:57,-7,9,-23,12
2020-07-13 10:57,-7,9,-21,12
2020-07-13 10:57,-7,9,-22,12
2020-07-13 10:57,-7,9,-23,12
2020-07-13 10:57,-8,10,-20,12
2020-07-13 10:57,-7,9,-22,12
2020-07-13 10:57,-6,9,-22,12
2020-07-13 10:57,-5,6,-22,12
2020-07-13 10:57,-6,8,-23,12
2020-07-13 10:57,-6,9,-23,12
2020-07-13 10:57,-6,8,-23,12
2020-07-13 10:57,-6,7,-23,12
2020-07-13 10:57,-4,7,-23,12
2020-07-13 10:57,-3,7,-23,12
2020-07-13 10:57,-5,8,-25,12
2020-07-13 10:57,-6,8,-23,12
2020-07-13 10:57,-7,8,-23,12
2020-07-13 10:58,-6,3,-23,12
2020-07-13 10:58,-4,2,-25,12
2020-07-13 10:58,-12,0,-22,12
2020-07-13 10:58,-10,3,-17,12
2020-07-13 10:58,-4,0,-24,12
2020-07-13 10:58,-5,3,-22,12
2020-07-13 10:58,-7,3,-23,12
2020-07-13 10:58,-7,2,-23,12
2020-07-13 10:58,-6,3,-26,12
2020-07-13 10:58,-6,3,-24,12
2020-07-13 10:58,-8,5,-23,12
2020-07-13 10:58,-7,6,-23,12
2020-07-13 10:58,-6,4,-23,12
2020-07-13 10:58,-2,4,-23,12
2020-07-13 10:58,-4,8,-23,12
2020-07-13 10:58,-4,6,-22,12
2020-07-13 10:58,-5,7,-24,12
2020-07-13 10:58,-5,7,-23,12
2020-07-13 10:58,-4,8,-21,12
2020-07-13 10:58,-5,8,-21,12
2020-07-13 10:58,-5,8,-23,12
2020-07-13 10:58,-4,7,-23,12
2020-07-13 10:58,-4,5,-23,12
2020-07-13 10:58,-4,6,-23,12
2020-07-13 10:58,-5,6,-24,12
2020-07-13 10:58,-4,6,-23,12
2020-07-13 10:58,-6,5,-23,12
2020-07-13 10:58,-6,6,-22,12
2020-07-13 10:58,-5,6,-25,12
2020-07-13 10:58,-5,5,-22,12
2020-07-13 10:59,-7,5,-22,12
2020-07-13 10:59,-4,8,-24,12
2020-07-13 10:59,-6,7,-23,12
2020-07-13 10:59,-7,5,-23,12
2020-07-13 10:59,-7,9,-23,12
2020-07-13 10:59,-7,4,-23,12
2020-07-13 10:59,-5,9,-21,12
2020-07-13 10:59,-6,5,-23,12
2020-07-13 10:59,-5,5,-23,12
2020-07-13 10:59,-5,7,-23,12
2020-07-13 10:59,-5,9,-22,12
2020-07-13 10:59,-6,8,-22,12
2020-07-13 10:59,-5,6,-25,12
2020-07-13 10:59,-5,8,-24,12
2020-07-13 10:59,-7,9,-21,12
2020-07-13 10:59,-6,7,-22,12
2020-07-13 10:59,-6,7,-22,12
2020-07-13 10:59,-7,9,-22,12
2020-07-13 10:59,-7,8,-22,12
2020-07-13 10:59,-5,7,-23,12
2020-07-13 10:59,-6,8,-22,12
2020-07-13 10:59,-6,6,-23,12
2020-07-13 10:59,-6,6,-22,12
2020-07-13 10:59,-7,7,-22,12
2020-07-13 10:59,-7,9,-23,12
2020-07-13 10:59,-6,5,-22,12
2020-07-13 10:59,-8,8,-22,12
2020-07-13 10:59,-7,6,-23,12
2020-07-13 10:59,-4,7,-22,12
2020-07-13 10:59,-6,7,-23,12
2020-07-13 11:00,-6,8,-23,12
2020-07-13 11:00,-6,6,-23,12
2020-07-13 11:00,-5,9,-25,12
2020-07-13 11:00,-7,7,-23,12
2020-07-13 11:00,-7,6,-23,12
2020-07-13 11:00,-6,7,-24,12
2020-07-13 11:00,-7,7,-23,12
2020-07-13 11:00,-5,7,-24,12
2020-07-13 11:00,-5,7,-22,12
2020-07-13 11:00,-7,6,-23,12
2020-07-13 11:00,-6,8,-23,12
2020-07-13 11:00,-8,6,-22,12
2020-07-13 11:00,-7,9,-23,12
2020-07-13 11:00,-8,6,-24,12
2020-07-13 11:00,-7,8,-23,12
2020-07-13 11:00,-8,8,-22,12
2020-07-13 11:00,-7,4,-22,12
2020-07-13 11:00,-8,8,-21,12
2020-07-13 11:00,-7,8,-24,12
2020-07-13 11:00,-8,9,-22,12
2020-07-13 11:00,-7,6,-22,12
2020-07-13 11:00,-4,7,-23,12
2020-07-13 11:00,-8,9,-23,12
2020-07-13 11:00,-8,7,-22,12
2020-07-13 11:00,-6,8,-21,12
2020-07-13 11:00,-5,7,-22,12
2020-07-13 11:00,-8,4,-24,12
2020-07-13 11:00,-8,6,-23,12
2020-07-13 11:00,-8,5,-24,12
2020-07-13 11:00,-8,9,-21,12
2020-07-13 11:01,-6,8,-22,12
2020-07-13 11:01,-8,9,-22,12
2020-07-13 11:01,-7,6,-22,12
2020-07-13 11:01,-9,8,-21,12
2020-07-13 11:01,-7,10,-22,12
2020-07-13 11:01,-9,8,-22,12
2020-07-13 11:01,-9,8,-23,12
2020-07-13 11:01,-8,8,-22,12
2020-07-13 11:01,-7,8,-19,12
2020-07-13 11:01,-9,11,-22,12
2020-07-13 11:01,-9,7,-22,12
2020-07-13 11:01,-8,11,-22,12
2020-07-13 11:01,-3,6,-23,12
2020-07-13 11:01,-7,7,-23,12
2020-07-13 11:01,-4,6,-26,12
2020-07-13 11:01,-7,0,-25,11.5
2020-07-13 11:01,-8,4,-22,11.5
2020-07-13 11:01,-9,6,-25,11.5
2020-07-13 11:01,-7,8,-21,11.5
2020-07-13 11:01,-8,6,-22,11.5
2020-07-13 11:01,-7,7,-18,11.5
2020-07-13 11:01,-8,9,-22,11.5
2020-07-13 11:01,-8,10,-22,11.5
2020-07-13 11:01,-7,8,-23,12
2020-07-13 11:01,-9,5,-21,12
2020-07-13 11:01,-10,6,-22,12
2020-07-13 11:01,-9,6,-23,12
2020-07-13 11:01,-8,7,-22,12
2020-07-13 11:01,-10,9,-22,12
2020-07-13 11:01,-8,7,-21,12
2020-07-13 11:02,-8,6,-23,12
2020-07-13 11:02,-7,9,-21,12
2020-07-13 11:02,-9,5,-24,12
2020-07-13 11:02,-10,8,-23,12
2020-07-13 11:02,-8,9,-23,12
2020-07-13 11:02,-8,5,-23,12
2020-07-13 11:02,-9,7,-22,12
2020-07-13 11:02,-8,9,-23,12
2020-07-13 11:02,-9,9,-21,12
2020-07-13 11:02,-9,6,-23,12
2020-07-13 11:02,-10,6,-23,12
2020-07-13 11:02,-9,7,-23,12
2020-07-13 11:02,-9,11,-26,12
2020-07-13 11:02,-10,8,-23,12
2020-07-13 11:02,-10,4,-24,12
2020-07-13 11:02,-9,8,-23,12
2020-07-13 11:02,-6,5,-23,12
2020-07-13 11:02,-8,7,-22,12
2020-07-13 11:02,-7,5,-22,12
2020-07-13 11:02,-8,4,-22,12
2020-07-13 11:02,-7,5,-22,12
2020-07-13 11:02,-8,7,-23,12
2020-07-13 11:02,-6,7,-21,12
2020-07-13 11:02,-8,9,-22,12
2020-07-13 11:02,-7,6,-22,12
2020-07-13 11:02,-6,8,-22,12
2020-07-13 11:02,-8,7,-23,12
2020-07-13 11:02,-8,7,-22,12
2020-07-13 11:02,-8,4,-23,12
2020-07-13 11:02,-9,9,-22,12
2020-07-13 11:03,-9,7,-22,12
2020-07-13 11:03,-8,9,-21,12
2020-07-13 11:03,-8,7,-24,12
2020-07-13 11:03,-10,5,-24,12
2020-07-13 11:03,-8,7,-22,12
2020-07-13 11:03,-9,8,-22,12
2020-07-13 11:03,-9,9,-23,12
2020-07-13 11:03,-10,8,-21,12
2020-07-13 11:03,-9,8,-22,12
2020-07-13 11:03,-10,9,-22,12.5
2020-07-13 11:03,-9,7,-23,12.5
2020-07-13 11:03,-11,10,-21,12.5
2020-07-13 11:03,-5,7,-20,12.5
2020-07-13 11:03,-9,9,-22,12.5
2020-07-13 11:03,-9,6,-25,12.5
2020-07-13 11:03,-10,7,-22,12.5
2020-07-13 11:03,-9,8,-22,12.5
2020-07-13 11:03,-10,8,-21,12.5
2020-07-13 11:03,-9,8,-22,12.5
2020-07-13 11:03,-9,10,-21,12.5
2020-07-13 11:03,-9,7,-21,12.5
2020-07-13 11:03,-11,6,-22,12.5
2020-07-13 11:03,-8,8,-22,12.5
2020-07-13 11:03,-10,9,-22,12.5
2020-07-13 11:03,-11,14,-21,12
2020-07-13 11:03,-9,7,-22,12
2020-07-13 11:03,-10,8,-20,12
2020-07-13 11:03,-10,7,-22,12
2020-07-13 11:03,-8,10,-13,12
2020-07-13 11:03,-10,8,-21,12
2020-07-13 11:04,-9,9,-25,12
2020-07-13 11:04,-9,9,-21,12
2020-07-13 11:04,-12,11,-22,12
2020-07-13 11:04,-10,10,-22,12
2020-07-13 11:04,-10,7,-22,12
2020-07-13 11:04,-7,4,-22,12
2020-07-13 11:04,-8,4,-23,12
2020-07-13 11:04,-8,7,-22,12
2020-07-13 11:04,-9,9,-31,12
2020-07-13 11:04,-8,7,-22,12
2020-07-13 11:04,-8,7,-22,12
2020-07-13 11:04,-7,5,-24,12
2020-07-13 11:04,-7,10,-23,12
2020-07-13 11:04,-7,10,-22,12
2020-07-13 11:04,-6,4,-23,12
2020-07-13 11:04,-6,5,-23,12
2020-07-13 11:04,-5,7,-22,12
2020-07-13 11:04,1,7,-21,12
2020-07-13 11:04,-1,6,-23,12
2020-07-13 11:04,-4,6,-24,12
2020-07-13 11:04,-1,8,-17,12
2020-07-13 11:04,-4,9,-22,12
2020-07-13 11:04,-3,4,-23,12
2020-07-13 11:04,-4,10,-23,12
2020-07-13 11:04,-2,7,-23,12
2020-07-13 11:04,-5,8,-23,12
2020-07-13 11:04,-5,7,-26,12.5
2020-07-13 11:04,-6,10,-23,12.5
2020-07-13 11:04,-5,8,-22,12.5
2020-07-13 11:04,-5,9,-22,12.5
2020-07-13 11:05,-5,8,-23,12.5
2020-07-13 11:05,-5,11,-22,12.5
2020-07-13 11:05,-6,11,-22,12.5
2020-07-13 11:05,-8,7,-21,12
2020-07-13 11:05,-8,10,-25,12
2020-07-13 11:05,-6,6,-23,12
2020-07-13 11:05,-6,6,-22,12
2020-07-13 11:05,-6,10,-22,12
2020-07-13 11:05,-6,7,-23,12
2020-07-13 11:05,-6,9,-22,12
2020-07-13 11:05,-7,5,-24,12
2020-07-13 11:05,-6,11,-22,12
2020-07-13 11:05,-4,7,-23,12
2020-07-13 11:05,-8,9,-23,12
2020-07-13 11:05,-7,7,-22,12
2020-07-13 11:05,-5,9,-21,12
2020-07-13 11:05,-8,5,-25,12
2020-07-13 11:05,-6,10,-23,12
2020-07-13 11:05,-7,4,-24,12
2020-07-13 11:05,-8,7,-23,12
2020-07-13 11:05,-6,8,-20,12
2020-07-13 11:05,-7,9,-22,12
2020-07-13 11:05,-8,8,-22,12
2020-07-13 11:05,-7,8,-21,12
2020-07-13 11:05,-6,10,-23,12
2020-07-13 11:05,-6,7,-29,12
2020-07-13 11:05,-6,4,-23,12
2020-07-13 11:05,-7,6,-22,12
2020-07-13 11:05,-7,10,-23,12
2020-07-13 11:05,-7,7,-23,12
2020-07-13 11:06,-8,7,-23,12
2020-07-13 11:06,-8,7,-22,12
2020-07-13 11:06,-7,7,-23,12
2020-07-13 11:06,-7,10,-22,12
2020-07-13 11:06,-9,6,-23,12
2020-07-13 11:06,-7,7,-23,12
2020-07-13 11:06,-8,10,-23,12
2020-07-13 11:06,-7,5,-19,12
2020-07-13 11:06,-8,9,-21,12
2020-07-13 11:06,-7,8,-24,12
2020-07-13 11:06,-4,9,-21,12
2020-07-13 11:06,-8,9,-22,12
2020-07-13 11:06,-8,10,-23,11.5
2020-07-13 11:06,-9,10,-22,11.5
2020-07-13 11:06,-8,10,-21,11.5
2020-07-13 11:06,-9,7,-20,11.5
2020-07-13 11:06,-8,9,-22,11.5
2020-07-13 11:06,-7,7,-22,11.5
2020-07-13 11:06,-8,4,-25,11.5
2020-07-13 11:06,-8,9,-22,11.5
2020-07-13 11:06,-11,8,-21,12
2020-07-13 11:06,-12,13,-22,12
2020-07-13 11:06,-9,8,-23,12
2020-07-13 11:06,-9,5,-24,12
2020-07-13 11:06,-9,7,-22,12
2020-07-13 11:06,-9,6,-21,12
2020-07-13 11:06,-9,5,-23,12
2020-07-13 11:06,-10,7,-29,12
2020-07-13 11:06,-9,10,-22,12
2020-07-13 11:06,-10,7,-22,12
2020-07-13 11:07,-8,7,-23,12
2020-07-13 11:07,-9,6,-20,12
2020-07-13 11:07,-10,7,-22,12
2020-07-13 11:07,-6,7,-21,12
2020-07-13 11:07,-8,6,-21,12
2020-07-13 11:07,-7,10,-22,12
2020-07-13 11:07,-9,10,-21,12
2020-07-13 11:07,-8,8,-21,12
2020-07-13 11:07,-6,8,-22,12
2020-07-13 11:07,-8,8,-11,12
2020-07-13 11:07,-11,9,-22,12
2020-07-13 11:07,-9,9,-22,12
2020-07-13 11:07,-8,7,-22,12
2020-07-13 11:07,-10,8,-23,11.5
2020-07-13 11:07,-8,7,-22,11.5
2020-07-13 11:07,-8,7,-23,11.5
2020-07-13 11:07,-13,13,-22,11.5
2020-07-13 11:07,-8,6,-22,11.5
2020-07-13 11:07,-8,10,-21,11.5
2020-07-13 11:07,-9,7,-22,11.5
2020-07-13 11:07,-9,7,-23,11.5
2020-07-13 11:07,-9,9,-23,12.5
2020-07-13 11:07,-9,8,-21,12.5
2020-07-13 11:07,-7,7,-22,12.5
2020-07-13 11:07,-9,7,-22,12.5
2020-07-13 11:07,-9,7,-22,12.5
2020-07-13 11:07,-9,6,-21,12.5
2020-07-13 11:07,-8,10,-25,12.5
2020-07-13 11:07,-10,6,-22,12.5
2020-07-13 11:07,-9,8,-22,11.5
2020-07-13 11:08,-8,7,-22,11.5
2020-07-13 11:08,-9,8,-22,11.5
2020-07-13 11:08,-10,5,-22,11.5
2020-07-13 11:08,-7,7,-22,11.5
2020-07-13 11:08,-8,8,-21,11.5
2020-07-13 11:08,-9,9,-22,11.5
2020-07-13 11:08,-9,8,-22,11.5
2020-07-13 11:08,-10,11,-20,11.5
2020-07-13 11:08,-10,7,-24,11.5
2020-07-13 11:08,-9,7,-22,11.5
2020-07-13 11:08,-10,9,-22,11.5
2020-07-13 11:08,-8,8,-21,11.5
2020-07-13 11:08,-8,10,-21,11.5
2020-07-13 11:08,-10,7,-21,11.5
2020-07-13 11:08,-10,9,-22,12
2020-07-13 11:08,-8,7,-22,12
2020-07-13 11:08,-15,14,-21,12
2020-07-13 11:08,-10,7,-23,12
2020-07-13 11:08,-8,8,-23,12
2020-07-13 11:08,-8,10,-22,12
2020-07-13 11:08,-8,7,-22,12
2020-07-13 11:08,-9,7,-23,12
2020-07-13 11:08,-9,8,-21,11.5
2020-07-13 11:08,-10,7,-22,11.5
2020-07-13 11:08,-9,10,-22,11.5
2020-07-13 11:08,-9,10,-22,11.5
2020-07-13 11:08,-9,8,-22,11.5
2020-07-13 11:08,-11,11,-23,11.5
2020-07-13 11:08,-8,7,-22,11.5
2020-07-13 11:08,-9,3,-24,11.5
2020-07-13 11:09,-9,9,-22,11.5
2020-07-13 11:09,-8,9,-21,11.5
2020-07-13 11:09,-7,6,-23,11.5
2020-07-13 11:09,-8,7,-23,11.5
2020-07-13 11:09,-7,6,-20,11.5
2020-07-13 11:09,-9,9,-23,11.5
2020-07-13 11:09,-8,5,-23,11.5
2020-07-13 11:09,-8,3,-22,11.5
2020-07-13 11:09,-6,6,-22,11.5
2020-07-13 11:09,-8,9,-23,11.5
2020-07-13 11:09,-6,6,-22,11.5
2020-07-13 11:09,-5,9,-22,11.5
2020-07-13 11:09,-10,6,-22,11.5
2020-07-13 11:09,-9,3,-24,11.5
2020-07-13 11:09,-8,6,-23,11.5
2020-07-13 11:09,-7,8,-23,11.5
2020-07-13 11:09,-6,6,-22,11.5
2020-07-13 11:09,-7,10,-23,11.5
2020-07-13 11:09,-9,7,-24,11.5
2020-07-13 11:09,-8,6,-23,11.5
2020-07-13 11:09,-8,6,-22,11.5
2020-07-13 11:09,-8,10,-22,11.5
2020-07-13 11:09,-11,9,-21,11.5
2020-07-13 11:09,-8,4,-22,12
2020-07-13 11:09,-8,10,-23,12
2020-07-13 11:09,-8,7,-22,12
2020-07-13 11:09,-7,7,-22,12
2020-07-13 11:09,-8,7,-22,12
2020-07-13 11:09,-9,5,-24,12
2020-07-13 11:09,-9,9,-18,12
2020-07-13 11:10,-8,9,-22,12
2020-07-13 11:10,-7,7,-22,11.5
2020-07-13 11:10,-7,10,-21,11.5
2020-07-13 11:10,-7,7,-21,11.5
2020-07-13 11:10,-6,5,-23,11.5
2020-07-13 11:10,-7,7,-24,11.5
2020-07-13 11:10,-7,8,-21,11.5
2020-07-13 11:10,-7,9,-23,11.5
2020-07-13 11:10,-8,7,-21,11.5
2020-07-13 11:10,-8,7,-22,12
2020-07-13 11:10,-7,7,-24,12
2020-07-13 11:10,-8,9,-23,12
2020-07-13 11:10,-7,7,-22,12
2020-07-13 11:10,-8,8,-23,12
2020-07-13 11:10,-8,7,-21,12
2020-07-13 11:10,-8,7,-22,12
2020-07-13 11:10,-7,8,-24,11.5
2020-07-13 11:10,-8,10,-23,11.5
2020-07-13 11:10,-8,6,-22,11.5
2020-07-13 11:10,-8,6,-22,11.5
2020-07-13 11:10,-8,12,-22,11.5
2020-07-13 11:10,-8,8,-22,11.5
2020-07-13 11:10,-9,6,-21,11.5
2020-07-13 11:10,-9,8,-23,11.5
2020-07-13 11:10,-10,7,-17,11.5
2020-07-13 11:10,-4,8,-22,11.5
2020-07-13 11:10,-7,7,-23,11.5
2020-07-13 11:10,-5,6,-23,11.5
2020-07-13 11:10,-5,7,-23,11.5
2020-07-13 11:10,-12,7,-22,11.5
2020-07-13 11:11,-8,7,-22,11.5
2020-07-13 11:11,-8,7,-23,11.5
2020-07-13 11:11,-8,6,-23,10.5
2020-07-13 11:11,-9,11,-22,10.5
2020-07-13 11:11,-7,7,-21,10.5
2020-07-13 11:11,-9,5,-25,10.5
2020-07-13 11:11,-6,7,-23,10.5
2020-07-13 11:11,-8,9,-26,10.5
2020-07-13 11:11,-9,10,-23,10.5
2020-07-13 11:11,-8,7,-22,10.5
2020-07-13 11:11,-8,6,-24,11.5
2020-07-13 11:11,-9,5,-24,11.5
2020-07-13 11:11,-9,6,-22,11.5
2020-07-13 11:11,-8,7,-23,11.5
2020-07-13 11:11,-8,11,-23,11.5
2020-07-13 11:11,-8,7,-23,11.5
2020-07-13 11:11,-9,9,-21,11.5
2020-07-13 11:11,-9,9,-21,11.5
2020-07-13 11:11,-5,4,-24,11.5
2020-07-13 11:11,-7,7,-23,11.5
2020-07-13 11:11,-8,7,-23,11.5
2020-07-13 11:11,-7,8,-21,11.5
2020-07-13 11:11,-6,6,-23,11.5
2020-07-13 11:11,-9,5,-26,11.5
2020-07-13 11:11,-8,7,-23,11.5
2020-07-13 11:11,-5,8,-23,12
2020-07-13 11:11,-6,5,-22,12
2020-07-13 11:11,-7,8,-24,12
2020-07-13 11:11,-7,7,-22,12
2020-07-13 11:11,-7,7,-25,12
2020-07-13 11:12,-7,9,-22,12
2020-07-13 11:12,-7,5,-23,12
2020-07-13 11:12,-8,9,-22,12
2020-07-13 11:12,-7,8,-22,11.5
2020-07-13 11:12,-8,6,-23,11.5
2020-07-13 11:12,-6,8,-20,11.5
2020-07-13 11:12,-9,5,-22,11.5
2020-07-13 11:12,-7,6,-23,11.5
2020-07-13 11:12,-8,7,-21,11.5
2020-07-13 11:12,-8,7,-22,11.5
2020-07-13 11:12,-7,7,-23,11.5
2020-07-13 11:12,-7,8,-23,11.5
2020-07-13 11:12,-9,5,-23,11.5
2020-07-13 11:12,-9,8,-22,11.5
2020-07-13 11:12,-8,8,-26,11.5
2020-07-13 11:12,-8,7,-23,11.5
2020-07-13 11:12,-7,8,-25,11.5
2020-07-13 11:12,-8,9,-22,11.5
2020-07-13 11:12,-8,9,-22,11.5
2020-07-13 11:12,-4,6,-23,11.5
2020-07-13 11:12,-6,7,-23,11.5
2020-07-13 11:12,-6,9,-22,11.5
2020-07-13 11:12,-7,6,-23,11.5
2020-07-13 11:12,-8,8,-23,11.5
2020-07-13 11:12,-7,6,-22,11.5
2020-07-13 11:12,-9,9,-23,11.5
2020-07-13 11:12,-8,10,-22,11.5
2020-07-13 11:12,-7,6,-23,11.5
2020-07-13 11:12,-7,8,-23,11.5
2020-07-13 11:12,-9,10,-21,11.5
2020-07-13 11:13,-7,5,-22,11.5
2020-07-13 11:13,-8,8,-25,11.5
2020-07-13 11:13,-7,7,-23,11.5
2020-07-13 11:13,-7,8,-21,11.5
2020-07-13 11:13,-7,9,-23,11.5
2020-07-13 11:13,-8,12,-25,11.5
2020-07-13 11:13,-8,5,-23,11.5
2020-07-13 11:13,-8,8,-23,11.5
2020-07-13 11:13,-8,9,-23,11.5
2020-07-13 11:13,-8,8,-21,11.5
2020-07-13 11:13,-9,7,-22,11.5
2020-07-13 11:13,-8,9,-26,11.5
2020-07-13 11:13,-9,8,-22,11.5
2020-07-13 11:13,-10,8,-22,11.5
2020-07-13 11:13,-6,7,-23,11.5
2020-07-13 11:13,-8,7,-23,11.5
2020-07-13 11:13,-12,13,-23,11.5
2020-07-13 11:13,-9,7,-21,11.5
2020-07-13 11:13,-8,9,-21,11.5
2020-07-13 11:13,-9,9,-21,11.5
2020-07-13 11:13,-8,7,-22,11.5
2020-07-13 11:13,-8,8,-23,11.5
2020-07-13 11:13,-8,10,-22,11.5
2020-07-13 11:13,-7,8,-21,11.5
2020-07-13 11:13,-8,8,-24,11.5
2020-07-13 11:13,-8,6,-22,11.5
2020-07-13 11:13,-9,7,-20,11.5
2020-07-13 11:13,-7,10,-22,11.5
2020-07-13 11:13,-9,6,-22,11.5
2020-07-13 11:13,-7,5,-26,11.5
2020-07-13 11:14,-8,6,-22,11.5
2020-07-13 11:14,-7,9,-21,11.5
2020-07-13 11:14,-8,10,-22,11.5
2020-07-13 11:14,-8,7,-19,11.5
2020-07-13 11:14,-7,7,-22,11.5
2020-07-13 11:14,-9,7,-20,11.5
2020-07-13 11:14,-8,11,-22,11.5
2020-07-13 11:14,-9,9,-22,11.5
2020-07-13 11:14,-12,8,-22,11.5
2020-07-13 11:14,-8,9,-23,11.5
2020-07-13 11:14,-8,7,-22,11.5
2020-07-13 11:14,-9,7,-20,11.5
2020-07-13 11:14,-9,9,-21,11.5
2020-07-13 11:14,-10,8,-22,12
2020-07-13 11:14,-10,7,-22,12
2020-07-13 11:14,-9,4,-22,12
2020-07-13 11:14,-9,8,-22,12
2020-07-13 11:14,-7,8,-21,12
2020-07-13 11:14,-9,10,-22,12
2020-07-13 11:14,-9,9,-21,12
2020-07-13 11:14,-10,7,-22,12
2020-07-13 11:14,-9,7,-22,12
2020-07-13 11:14,-8,7,-23,12
2020-07-13 11:14,-5,9,-26,12
2020-07-13 11:14,-5,3,-24,12
2020-07-13 11:14,-4,1,-21,12
2020-07-13 11:14,-5,3,-22,12
2020-07-13 11:14,-5,4,-24,12
2020-07-13 11:14,-5,3,-25,11.5
2020-07-13 11:14,-9,6,-21,11.5
2020-07-13 11:15,-6,7,-23,11.5
2020-07-13 11:15,-6,7,-23,11.5
2020-07-13 11:15,-7,8,-22,11.5
2020-07-13 11:15,-3,3,-23,11.5
2020-07-13 11:15,-7,12,-22,11.5
2020-07-13 11:15,-5,6,-22,11.5
2020-07-13 11:15,-6,6,-24,11.5
2020-07-13 11:15,-5,8,-22,11.5
2020-07-13 11:15,-7,6,-23,11.5
2020-07-13 11:15,-5,6,-21,11.5
2020-07-13 11:15,-7,5,-23,11.5
2020-07-13 11:15,-7,4,-22,11.5
2020-07-13 11:15,-6,8,-22,11.5
2020-07-13 11:15,-6,8,-24,11.5
2020-07-13 11:15,-7,4,-23,12
2020-07-13 11:15,-6,7,-22,12
2020-07-13 11:15,-6,8,-22,12
2020-07-13 11:15,-5,6,-23,12
2020-07-13 11:15,-7,7,-24,12
2020-07-13 11:15,-8,5,-23,12
2020-07-13 11:15,-7,6,-23,12
2020-07-13 11:15,-6,8,-21,11.5
2020-07-13 11:15,-7,7,-22,11.5
2020-07-13 11:15,-7,5,-24,11.5
2020-07-13 11:15,-7,11,-24,11.5
2020-07-13 11:15,-7,9,-23,11.5
2020-07-13 11:15,-8,7,-25,11.5
2020-07-13 11:15,-3,7,-22,11.5
2020-07-13 11:15,-7,8,-22,11.5
2020-07-13 11:15,-6,7,-23,11.5
2020-07-13 11:16,-6,5,-23,11.5
2020-07-13 11:16,-7,9,-22,11.5
