GMT,X,Y,Z,Temperature
2023-11-25 13:49,-3,15,-16,8
2023-11-25 13:49,-4,17,-19,8
2023-11-25 13:49,-5,15,-18,8
2023-11-25 13:49,-4,17,-19,8
2023-11-25 13:49,-4,17,-17,8
2023-11-25 13:49,-3,9,-22,8
2023-11-25 13:49,3,-4,-24,8
2023-11-25 13:49,9,-7,-20,8
2023-11-25 13:49,11,-7,-22,8
2023-11-25 13:49,-6,2,-22,8
2023-11-25 13:49,-4,5,-21,8
2023-11-25 13:49,-5,9,-21,8
2023-11-25 13:49,-5,6,-22,8
2023-11-25 13:49,-5,1,-22,8
2023-11-25 13:49,-6,5,-22,8
2023-11-25 13:50,-5,7,-21,8
2023-11-25 13:50,-5,6,-21,8
2023-11-25 13:50,-3,3,-21,8
2023-11-25 13:50,0,-4,-22,8
2023-11-25 13:50,7,-17,-20,8
2023-11-25 13:50,7,-15,-20,8
2023-11-25 13:50,9,-20,-18,8
2023-11-25 13:50,2,-13,-21,8
2023-11-25 13:50,13,-19,-17,8
2023-11-25 13:50,12,-22,-15,8
2023-11-25 13:50,8,-15,-20,8
2023-11-25 13:50,-2,-7,-20,8
2023-11-25 13:50,-1,-7,-25,8
2023-11-25 13:50,-3,-6,-20,8
2023-11-25 13:50,-3,-3,-23,8
2023-11-25 13:50,-1,-5,-22,8
2023-11-25 13:50,10,-21,-17,8
2023-11-25 13:50,11,-19,-16,8
2023-11-25 13:50,13,-22,-14,8
2023-11-25 13:50,11,-21,-15,8
2023-11-25 13:50,11,-25,-12,8
2023-11-25 13:50,3,-15,-20,8
2023-11-25 13:50,-3,-5,-23,8
2023-11-25 13:50,-4,-4,-21,8
2023-11-25 13:50,-4,-4,-23,8
2023-11-25 13:50,-4,-4,-22,8
2023-11-25 13:50,-2,-6,-24,8
2023-11-25 13:50,-3,-7,-23,8
2023-11-25 13:50,8,-26,-17,8
2023-11-25 13:50,10,-23,-15,8
2023-11-25 13:51,8,-19,-17,8
2023-11-25 13:51,-3,-9,-21,8
2023-11-25 13:51,-3,-9,-22,8
2023-11-25 13:51,12,-25,-13,8
2023-11-25 13:51,11,-25,-13,8
2023-11-25 13:51,12,-24,-12,8
2023-11-25 13:51,11,-22,-15,8
2023-11-25 13:51,0,-12,-20,8
2023-11-25 13:51,-2,-12,-21,8
2023-11-25 13:51,-2,-15,-22,8
2023-11-25 13:51,-3,-12,-23,8
2023-11-25 13:51,-3,-10,-21,8
2023-11-25 13:51,-3,-10,-22,8
2023-11-25 13:51,-4,-10,-22,8
2023-11-25 13:51,1,-14,-22,8
2023-11-25 13:51,14,-28,-8,8
2023-11-25 13:51,13,-26,-10,8
2023-11-25 13:51,7,-20,-17,8
2023-11-25 13:51,-1,-20,-19,8
2023-11-25 13:51,-1,-19,-18,8
2023-11-25 13:51,-2,-17,-19,8
2023-11-25 13:51,-4,-17,-18,8
2023-11-25 13:51,-5,-9,-22,8
2023-11-25 13:51,-7,-3,-22,8
2023-11-25 13:51,-6,-3,-22,8
2023-11-25 13:51,-6,-2,-23,8
2023-11-25 13:51,-6,-4,-22,8
2023-11-25 13:51,-5,-5,-27,8
2023-11-25 13:51,-3,-6,-23,8
2023-11-25 13:51,13,-25,-11,8
2023-11-25 13:52,17,-24,-10,8
2023-11-25 13:52,14,-24,-13,8
2023-11-25 13:52,18,-27,-9,8
2023-11-25 13:52,16,-23,-10,8
2023-11-25 13:52,17,-25,-9,8
2023-11-25 13:52,14,-29,-17,8
2023-11-25 13:52,-4,-4,-23,8
2023-11-25 13:52,-3,3,-22,8
2023-11-25 13:52,-5,0,-23,8
2023-11-25 13:52,-4,0,-22,8
2023-11-25 13:52,-4,3,-23,8
2023-11-25 13:52,-4,-4,-23,8
2023-11-25 13:52,7,-16,-19,8
2023-11-25 13:52,15,-25,-9,8
2023-11-25 13:52,10,-20,-22,8
2023-11-25 13:52,9,-23,-12,8
2023-11-25 13:52,13,-23,-14,8
2023-11-25 13:52,-4,-10,-21,8
2023-11-25 13:52,-4,-5,-22,8
2023-11-25 13:52,-5,-10,-24,8
2023-11-25 13:52,-3,-8,-21,8
2023-11-25 13:52,-4,-7,-22,8
2023-11-25 13:52,-3,-5,-22,8
2023-11-25 13:52,-2,-7,-21,8
2023-11-25 13:52,8,-23,-13,8
2023-11-25 13:52,8,-23,-14,8
2023-11-25 13:52,10,-23,-13,8
2023-11-25 13:52,5,-18,-18,8
2023-11-25 13:52,-3,-15,-21,8
2023-11-25 13:52,-2,-2,-25,8
2023-11-25 13:53,-1,-5,-23,8
2023-11-25 13:53,-1,-4,-23,8
2023-11-25 13:53,0,-8,-20,8
2023-11-25 13:53,10,-15,-20,8
2023-11-25 13:53,11,-13,-19,8
2023-11-25 13:53,11,-15,-18,8
2023-11-25 13:53,9,-12,-21,8
2023-11-25 13:53,15,-21,-14,8
2023-11-25 13:53,5,-17,-21,8
2023-11-25 13:53,-2,-7,-21,8
2023-11-25 13:53,0,-8,-25,8.5
2023-11-25 13:53,-1,-10,-21,8.5
2023-11-25 13:53,10,-23,-14,8.5
2023-11-25 13:53,11,-26,-12,8.5
2023-11-25 13:53,9,-26,-12,8.5
2023-11-25 13:53,8,-33,-6,8.5
2023-11-25 13:53,9,-26,-12,8.5
2023-11-25 13:53,5,-23,-18,8.5
2023-11-25 13:53,-4,-10,-22,8.5
2023-11-25 13:53,-3,-12,-20,8.5
2023-11-25 13:53,-4,-11,-23,8.5
2023-11-25 13:53,-5,-17,-21,8.5
2023-11-25 13:53,-4,-6,-22,8.5
2023-11-25 13:53,7,-19,-17,8.5
2023-11-25 13:53,16,-22,-12,8.5
2023-11-25 13:53,17,-21,-12,8.5
2023-11-25 13:53,20,-23,-9,8.5
2023-11-25 13:53,18,-24,-10,8.5
2023-11-25 13:53,12,-19,-16,8.5
2023-11-25 13:53,14,-25,-12,8.5
2023-11-25 13:54,16,-21,-13,8.5
2023-11-25 13:54,5,-20,-18,8.5
2023-11-25 13:54,14,-27,-9,8.5
2023-11-25 13:54,9,-20,-16,8.5
2023-11-25 13:54,11,-25,-12,8.5
2023-11-25 13:54,17,-28,-7,8.5
2023-11-25 13:54,0,-15,-21,8.5
2023-11-25 13:54,2,-16,-22,8.5
2023-11-25 13:54,7,-23,-16,8.5
2023-11-25 13:54,11,-26,-10,8.5
2023-11-25 13:54,10,-23,-15,8.5
2023-11-25 13:54,9,-23,-17,8.5
2023-11-25 13:54,11,-22,-13,8.5
2023-11-25 13:54,0,-12,-21,8.5
2023-11-25 13:54,2,-15,-20,8.5
2023-11-25 13:54,11,-15,-20,8.5
2023-11-25 13:54,16,-15,-17,8.5
2023-11-25 13:54,-1,-23,-17,8.5
2023-11-25 13:54,2,-20,-19,8.5
2023-11-25 13:54,-8,-4,-21,8.5
2023-11-25 13:54,-4,-6,-21,8.5
2023-11-25 13:54,13,-12,-20,8.5
2023-11-25 13:54,16,-15,-15,8.5
2023-11-25 13:54,21,-15,-15,8.5
2023-11-25 13:54,16,-17,-16,8.5
2023-11-25 13:54,13,-13,-18,8.5
2023-11-25 13:54,18,-22,-14,8.5
2023-11-25 13:54,-2,-11,-18,8.5
2023-11-25 13:54,-4,-5,-22,8.5
2023-11-25 13:54,-3,-9,-24,8.5
2023-11-25 13:55,5,-10,-21,8.5
2023-11-25 13:55,15,-17,-16,8.5
2023-11-25 13:55,17,-14,-16,8.5
2023-11-25 13:55,16,-16,-17,8.5
2023-11-25 13:55,14,-18,-13,8.5
2023-11-25 13:55,17,-19,-14,8.5
2023-11-25 13:55,11,-18,-17,8.5
2023-11-25 13:55,14,-25,-12,8.5
2023-11-25 13:55,11,-22,-16,8.5
2023-11-25 13:55,13,-22,-14,8.5
2023-11-25 13:55,5,-25,-11,8
2023-11-25 13:55,-3,-10,-20,8
2023-11-25 13:55,5,-16,-20,8
2023-11-25 13:55,18,-20,-12,8
2023-11-25 13:55,17,-19,-13,8
2023-11-25 13:55,23,-19,-8,8
2023-11-25 13:55,13,-15,-19,8
2023-11-25 13:55,-2,-8,-22,8
2023-11-25 13:55,6,-1,-24,8.5
2023-11-25 13:55,9,-6,-21,8.5
2023-11-25 13:55,10,-7,-22,8.5
2023-11-25 13:55,0,-9,-22,8.5
2023-11-25 13:55,3,-11,-22,8.5
2023-11-25 13:55,8,-22,-16,8.5
2023-11-25 13:55,11,-26,-13,8.5
2023-11-25 13:55,3,-17,-23,8.5
2023-11-25 13:55,1,-13,-22,8.5
2023-11-25 13:55,9,-21,-16,8.5
2023-11-25 13:55,10,-23,-16,8.5
2023-11-25 13:55,11,-20,-16,8.5
2023-11-25 13:56,9,-25,-12,8.5
2023-11-25 13:56,2,-22,-18,8.5
2023-11-25 13:56,-2,-13,-20,8.5
2023-11-25 13:56,-2,-15,-20,8.5
2023-11-25 13:56,-2,-16,-18,8.5
2023-11-25 13:56,6,-27,-4,8.5
2023-11-25 13:56,6,-28,-10,8.5
2023-11-25 13:56,8,-30,-9,8.5
2023-11-25 13:56,4,-23,-15,8.5
2023-11-25 13:56,-2,-21,-15,8.5
2023-11-25 13:56,-3,-18,-19,8.5
2023-11-25 13:56,9,-23,-16,8.5
2023-11-25 13:56,4,-21,-17,8.5
2023-11-25 13:56,1,-17,-20,8.5
2023-11-25 13:56,-4,-12,-21,8.5
2023-11-25 13:56,-3,-12,-20,8.5
2023-11-25 13:56,-3,-10,-21,8.5
2023-11-25 13:56,4,-11,-21,8.5
2023-11-25 13:56,11,-24,-16,8.5
2023-11-25 13:56,3,-13,-19,8.5
2023-11-25 13:56,0,-15,-21,8.5
2023-11-25 13:56,0,-13,-18,8.5
2023-11-25 13:56,-4,-13,-23,8.5
2023-11-25 13:56,-2,-17,-20,8.5
2023-11-25 13:56,7,-24,-16,8.5
2023-11-25 13:56,7,-16,-20,8.5
2023-11-25 13:56,3,-7,-17,8.5
2023-11-25 13:56,3,-16,-20,8.5
2023-11-25 13:56,6,-23,-17,8.5
2023-11-25 13:56,3,-18,-21,8.5
2023-11-25 13:57,1,-16,-24,8.5
2023-11-25 13:57,2,-13,-21,8.5
2023-11-25 13:57,3,-19,-19,8.5
2023-11-25 13:57,5,-15,-20,8.5
2023-11-25 13:57,4,-21,-20,8.5
2023-11-25 13:57,0,-17,-19,8.5
2023-11-25 13:57,2,-16,-21,8.5
2023-11-25 13:57,3,-20,-19,8.5
2023-11-25 13:57,4,-12,-16,8.5
2023-11-25 13:57,-3,-14,-22,8.5
2023-11-25 13:57,5,-23,-16,8.5
2023-11-25 13:57,6,-20,-19,8.5
2023-11-25 13:57,3,-19,-19,8.5
2023-11-25 13:57,6,-23,-16,8.5
2023-11-25 13:57,8,-23,-19,8.5
2023-11-25 13:57,1,-18,-14,8.5
2023-11-25 13:57,5,-20,-18,8.5
2023-11-25 13:57,7,-24,-14,8.5
2023-11-25 13:57,-6,-13,-15,8.5
2023-11-25 13:57,-7,-17,-19,8.5
2023-11-25 13:57,-6,-9,-30,8.5
2023-11-25 13:57,0,1,-16,8.5
2023-11-25 13:57,4,-8,-25,8.5
2023-11-25 13:57,0,-3,-25,8.5
2023-11-25 13:57,3,-1,-23,8.5
2023-11-25 13:57,-7,-9,-22,8.5
2023-11-25 13:57,-7,-3,-22,8.5
2023-11-25 13:57,-5,-1,-21,8.5
2023-11-25 13:57,-7,1,-24,8.5
2023-11-25 13:57,-5,3,-16,8.5
2023-11-25 13:58,-2,0,-21,8.5
2023-11-25 13:58,1,-12,-21,8.5
2023-11-25 13:58,1,-7,-21,8.5
2023-11-25 13:58,-1,-4,-22,8.5
2023-11-25 13:58,-4,-5,-17,8.5
2023-11-25 13:58,-7,-2,-20,8.5
2023-11-25 13:58,-8,-3,-24,8.5
2023-11-25 13:58,-5,0,-25,8.5
2023-11-25 13:58,-2,2,-25,8.5
2023-11-25 13:58,-7,-6,-22,8.5
2023-11-25 13:58,-4,-2,-21,8.5
2023-11-25 13:58,-4,1,-23,8.5
2023-11-25 13:58,-4,-1,-24,8.5
2023-11-25 13:58,1,-7,-22,8.5
2023-11-25 13:58,1,-6,-23,8.5
2023-11-25 13:58,0,-8,-22,8.5
2023-11-25 13:58,0,-4,-23,8.5
2023-11-25 13:58,-1,-9,-22,8.5
2023-11-25 13:58,-5,-3,-20,8.5
2023-11-25 13:58,-3,-5,-23,8.5
2023-11-25 13:58,-1,-1,-19,8.5
2023-11-25 13:58,-8,-2,-22,8.5
2023-11-25 13:58,-4,0,-21,8.5
2023-11-25 13:58,-5,-9,-20,8.5
2023-11-25 13:58,-5,-3,-22,8.5
2023-11-25 13:58,1,-6,-25,8.5
2023-11-25 13:58,1,-5,-23,9
2023-11-25 13:58,1,-7,-23,9
2023-11-25 13:58,-1,-5,-24,9
2023-11-25 13:58,0,-5,-23,9
2023-11-25 13:59,1,-1,-25,9
2023-11-25 13:59,-5,-6,-25,9
2023-11-25 13:59,-6,-1,-23,9
2023-11-25 13:59,-11,1,-19,8.5
2023-11-25 13:59,-3,0,-27,8.5
2023-11-25 13:59,-6,6,-25,8.5
2023-11-25 13:59,-7,-1,-23,8.5
2023-11-25 13:59,-3,-5,-24,8.5
2023-11-25 13:59,-5,-1,-22,8.5
2023-11-25 13:59,-5,8,-23,8.5
2023-11-25 13:59,-5,5,-21,8.5
2023-11-25 13:59,0,0,-22,9
2023-11-25 13:59,-1,-3,-23,9
2023-11-25 13:59,-1,0,-24,9
2023-11-25 13:59,-1,-3,-23,9
2023-11-25 13:59,-2,-5,-22,9
2023-11-25 13:59,-5,-4,-23,9
2023-11-25 13:59,-2,-2,-22,9
2023-11-25 13:59,-3,-6,-22,9
2023-11-25 13:59,-4,-2,-23,8.5
2023-11-25 13:59,-2,-2,-23,8.5
2023-11-25 13:59,0,-1,-23,8.5
2023-11-25 13:59,-6,1,-20,8.5
2023-11-25 13:59,-7,4,-22,8.5
2023-11-25 13:59,-8,8,-23,8.5
2023-11-25 13:59,1,-6,-23,8.5
2023-11-25 13:59,1,-8,-21,9
2023-11-25 13:59,2,-1,-24,9
2023-11-25 13:59,4,-7,-24,9
2023-11-25 13:59,-4,-5,-25,9
2023-11-25 14:00,0,-9,-20,9
2023-11-25 14:00,-1,-5,-21,9
2023-11-25 14:00,0,-2,-23,9
2023-11-25 14:00,1,2,-23,9
2023-11-25 14:00,-1,0,-25,9
2023-11-25 14:00,0,-3,-22,9
2023-11-25 14:00,1,0,-23,9
2023-11-25 14:00,-5,3,-22,9
2023-11-25 14:00,-2,1,-25,9
2023-11-25 14:00,-1,-2,-29,9
2023-11-25 14:00,-1,-11,-36,9
2023-11-25 14:00,-3,-2,-23,9
2023-11-25 14:00,-3,-5,-23,9
2023-11-25 14:00,-3,-7,-22,9
2023-11-25 14:00,-4,-8,-21,9
2023-11-25 14:00,-4,-6,-22,9
2023-11-25 14:00,-2,-3,-24,9
2023-11-25 14:00,-3,-2,-22,9
2023-11-25 14:00,-5,0,-21,9
2023-11-25 14:00,-1,0,-23,9
2023-11-25 14:00,-2,3,-23,9
2023-11-25 14:00,-4,1,-26,9
2023-11-25 14:00,-5,3,-21,9
2023-11-25 14:00,-1,2,-24,9
2023-11-25 14:00,2,-5,-23,9
2023-11-25 14:00,-2,1,-21,9
2023-11-25 14:00,2,4,-24,9
2023-11-25 14:00,-4,-1,-21,9
2023-11-25 14:00,-4,3,-23,9
2023-11-25 14:00,-4,-2,-22,9
2023-11-25 14:01,-7,3,-22,9
2023-11-25 14:01,-4,2,-23,9
2023-11-25 14:01,-4,4,-22,9
2023-11-25 14:01,-7,2,-27,9
2023-11-25 14:01,0,-1,-21,9
2023-11-25 14:01,0,1,-23,9
2023-11-25 14:01,0,13,-23,9
2023-11-25 14:01,-2,-6,-24,9
2023-11-25 14:01,-3,-3,-21,9
2023-11-25 14:01,-2,2,-23,9
2023-11-25 14:01,0,-5,-23,9
2023-11-25 14:01,4,-2,-21,9
2023-11-25 14:01,4,-8,-21,9
2023-11-25 14:01,3,-10,-26,9
2023-11-25 14:01,1,-6,-30,9
2023-11-25 14:01,0,-14,-18,9
2023-11-25 14:01,3,-2,-14,9
2023-11-25 14:01,9,-7,-20,9
2023-11-25 14:01,9,-8,-22,9
2023-11-25 14:01,4,-2,-23,9
2023-11-25 14:01,3,12,-20,9
2023-11-25 14:01,2,3,-25,9
2023-11-25 14:01,-2,1,-22,9
2023-11-25 14:01,-4,2,-23,9
2023-11-25 14:01,-4,3,-23,9
2023-11-25 14:01,-4,-2,-23,9
2023-11-25 14:01,2,-5,-22,9
2023-11-25 14:01,-5,8,-22,9
2023-11-25 14:01,3,5,-22,9
2023-11-25 14:01,6,18,-20,9
2023-11-25 14:02,9,13,-20,9
2023-11-25 14:02,9,12,-19,9
2023-11-25 14:02,9,11,-19,9
2023-11-25 14:02,20,5,-23,9
2023-11-25 14:02,3,5,-22,9
2023-11-25 14:02,0,9,-20,9
2023-11-25 14:02,1,12,-20,9
2023-11-25 14:02,8,6,-23,9
2023-11-25 14:02,7,4,-22,9
2023-11-25 14:02,9,2,-32,9
2023-11-25 14:02,8,-1,-23,9
2023-11-25 14:02,-1,1,-25,9
2023-11-25 14:02,5,-1,-23,9
2023-11-25 14:02,14,-5,-19,9
2023-11-25 14:02,7,-1,-20,9
2023-11-25 14:02,10,0,-22,9
2023-11-25 14:02,18,-9,-18,9
2023-11-25 14:02,11,-6,-21,9
2023-11-25 14:02,-2,-10,-15,9
2023-11-25 14:02,8,-4,-22,9
2023-11-25 14:02,14,-6,-22,9
2023-11-25 14:02,2,-3,-26,9
2023-11-25 14:02,-3,4,-24,9
2023-11-25 14:02,-2,2,-22,9
2023-11-25 14:02,-3,7,-22,9
2023-11-25 14:02,-2,3,-21,9
2023-11-25 14:02,12,-4,-21,9
2023-11-25 14:02,14,-4,-21,9
2023-11-25 14:02,10,-1,-21,9
2023-11-25 14:02,15,-3,-21,9
2023-11-25 14:03,12,-2,-21,9
2023-11-25 14:03,-3,3,-22,9
2023-11-25 14:03,-1,3,-21,9
2023-11-25 14:03,0,6,-21,9
2023-11-25 14:03,-1,2,-22,9
2023-11-25 14:03,10,-5,-22,9
2023-11-25 14:03,10,5,-22,9
2023-11-25 14:03,12,1,-21,9
2023-11-25 14:03,20,-3,-23,9
2023-11-25 14:03,-1,0,-22,9
2023-11-25 14:03,1,-3,-22,9
2023-11-25 14:03,-1,0,-23,9
2023-11-25 14:03,-1,2,-23,9
2023-11-25 14:03,-1,0,-22,9
2023-11-25 14:03,-1,0,-22,9
2023-11-25 14:03,2,-2,-22,9
2023-11-25 14:03,8,-5,-25,9
2023-11-25 14:03,16,-3,-20,9
2023-11-25 14:03,0,0,-22,9
2023-11-25 14:03,9,4,-21,9
2023-11-25 14:03,16,1,-20,9
2023-11-25 14:03,9,3,-22,9
2023-11-25 14:03,16,-1,-21,9
2023-11-25 14:03,9,0,-23,9
2023-11-25 14:03,13,0,-21,9
2023-11-25 14:03,14,0,-20,9
2023-11-25 14:03,7,4,-22,9
2023-11-25 14:03,15,2,-19,9
2023-11-25 14:03,4,5,-13,9
2023-11-25 14:03,3,-2,-20,9
2023-11-25 14:04,-2,1,-24,9
2023-11-25 14:04,-4,2,-22,9
2023-11-25 14:04,-4,-1,-23,9
2023-11-25 14:04,-2,0,-20,9
2023-11-25 14:04,9,-14,-21,9
2023-11-25 14:04,16,-16,-18,9
2023-11-25 14:04,9,-16,-19,9
2023-11-25 14:04,-1,-6,-21,9
2023-11-25 14:04,-3,-7,-23,9
2023-11-25 14:04,-1,-7,-22,9
2023-11-25 14:04,8,-17,-19,9
2023-11-25 14:04,7,-20,-17,9
2023-11-25 14:04,11,-17,-17,9
2023-11-25 14:04,8,-34,-13,9
2023-11-25 14:04,-5,-15,-19,9
2023-11-25 14:04,-5,-17,-20,9
2023-11-25 14:04,-5,-14,-20,9
2023-11-25 14:04,-4,-16,-20,9
2023-11-25 14:04,-4,-14,-20,9
2023-11-25 14:04,-3,-16,-19,9
2023-11-25 14:04,-3,-11,-21,9.5
2023-11-25 14:04,-4,-13,-22,9.5
2023-11-25 14:04,-2,-14,-20,9.5
2023-11-25 14:04,-2,-15,-20,9.5
2023-11-25 14:04,-10,-10,-21,9.5
2023-11-25 14:04,-9,-13,-20,9.5
2023-11-25 14:04,0,-10,-19,9.5
2023-11-25 14:04,2,-20,-17,9.5
2023-11-25 14:04,2,-11,-21,9.5
2023-11-25 14:04,2,-12,-21,9.5
2023-11-25 14:05,-6,-10,-17,9.5
2023-11-25 14:05,5,-16,-20,9.5
2023-11-25 14:05,4,-11,-22,9.5
2023-11-25 14:05,-1,-11,-23,9.5
2023-11-25 14:05,-2,-10,-23,9.5
2023-11-25 14:05,3,-12,-21,9.5
2023-11-25 14:05,7,-10,-21,9.5
2023-11-25 14:05,2,-5,-28,9.5
2023-11-25 14:05,-5,2,-23,9.5
2023-11-25 14:05,-3,-1,-24,9.5
2023-11-25 14:05,-1,2,-25,9.5
2023-11-25 14:05,2,10,-24,9.5
2023-11-25 14:05,3,1,-21,9.5
2023-11-25 14:05,2,-5,-26,9.5
2023-11-25 14:05,-1,-5,-22,9.5
2023-11-25 14:05,-3,-1,-23,9.5
2023-11-25 14:05,-2,-1,-23,9.5
2023-11-25 14:05,-3,-5,-17,9.5
2023-11-25 14:05,3,-3,-25,9.5
2023-11-25 14:05,-1,-1,-25,9.5
2023-11-25 14:05,4,-5,-24,9.5
2023-11-25 14:05,1,-1,-23,9.5
2023-11-25 14:05,-1,-8,-22,9.5
2023-11-25 14:05,-2,-7,-23,9.5
2023-11-25 14:05,-2,-8,-23,9.5
2023-11-25 14:05,0,-5,-25,9.5
2023-11-25 14:05,-3,-4,-22,9.5
2023-11-25 14:05,-2,-4,-20,9.5
2023-11-25 14:05,-4,-3,-21,9.5
2023-11-25 14:05,-5,-3,-21,9.5
2023-11-25 14:06,-4,-3,-22,9.5
2023-11-25 14:06,-4,-3,-23,9.5
2023-11-25 14:06,-4,-3,-23,9.5
2023-11-25 14:06,-4,-2,-23,9.5
2023-11-25 14:06,-5,-2,-24,9.5
2023-11-25 14:06,0,-2,-24,9.5
2023-11-25 14:06,0,-7,-23,9.5
2023-11-25 14:06,0,-7,-23,9.5
2023-11-25 14:06,0,0,-21,9.5
2023-11-25 14:06,4,-4,-17,9.5
2023-11-25 14:06,-6,-7,-27,9.5
2023-11-25 14:06,6,0,-23,9.5
2023-11-25 14:06,-1,6,-24,9.5
2023-11-25 14:06,8,6,-9,9.5
2023-11-25 14:06,-5,-5,-19,9.5
2023-11-25 14:06,-5,2,-24,9.5
2023-11-25 14:06,-5,1,-24,9.5
2023-11-25 14:06,-3,-1,-21,9.5
2023-11-25 14:06,2,3,-22,9.5
2023-11-25 14:06,-4,0,-20,9.5
2023-11-25 14:06,-3,-2,-24,9.5
2023-11-25 14:06,-3,-6,-21,9.5
2023-11-25 14:06,-3,2,-21,9.5
2023-11-25 14:06,-3,2,-23,9.5
2023-11-25 14:06,-7,1,-19,9.5
2023-11-25 14:06,-5,6,-21,9.5
2023-11-25 14:06,0,3,-24,9.5
2023-11-25 14:06,-3,5,-21,9.5
2023-11-25 14:06,-2,-4,-18,9.5
2023-11-25 14:06,-1,1,-23,9.5
2023-11-25 14:07,-5,3,-27,9.5
2023-11-25 14:07,-3,0,-23,9.5
2023-11-25 14:07,-2,3,-27,9.5
2023-11-25 14:07,-2,2,-22,9.5
2023-11-25 14:07,-6,3,-23,9.5
2023-11-25 14:07,-6,-4,-22,9.5
2023-11-25 14:07,-6,1,-22,9.5
2023-11-25 14:07,-4,4,-21,9.5
2023-11-25 14:07,-3,-1,-23,9.5
2023-11-25 14:07,-3,-2,-19,9.5
2023-11-25 14:07,-4,-4,-21,9.5
2023-11-25 14:07,-7,-6,-21,9.5
2023-11-25 14:07,-3,3,-23,9.5
2023-11-25 14:07,-3,1,-23,9.5
2023-11-25 14:07,-5,1,-23,9.5
2023-11-25 14:07,-3,3,-19,9.5
2023-11-25 14:07,-5,-2,-25,9.5
2023-11-25 14:07,-2,2,-22,9.5
2023-11-25 14:07,-4,0,-20,9.5
2023-11-25 14:07,-6,9,-23,9.5
2023-11-25 14:07,-6,-4,-21,9.5
2023-11-25 14:07,-6,4,-20,9.5
2023-11-25 14:07,-6,-1,-21,9.5
2023-11-25 14:07,-4,-6,-24,9.5
2023-11-25 14:07,-8,1,-22,9.5
2023-11-25 14:07,-8,-1,-22,9.5
2023-11-25 14:07,1,4,-14,9.5
2023-11-25 14:07,0,-2,-23,9.5
2023-11-25 14:07,-3,1,-23,9.5
2023-11-25 14:07,-2,-1,-22,9.5
2023-11-25 14:08,-3,0,-23,9.5
2023-11-25 14:08,-3,0,-22,9.5
2023-11-25 14:08,-1,-1,-29,9.5
2023-11-25 14:08,-6,-1,-24,9.5
2023-11-25 14:08,-5,0,-22,9.5
2023-11-25 14:08,-7,-5,-23,9.5
2023-11-25 14:08,-5,0,-25,9.5
2023-11-25 14:08,-3,3,-23,9.5
2023-11-25 14:08,-7,-4,-22,9.5
2023-11-25 14:08,-7,-1,-22,9.5
2023-11-25 14:08,-7,-1,-24,9.5
2023-11-25 14:08,1,1,-25,9.5
2023-11-25 14:08,-4,-1,-21,9.5
2023-11-25 14:08,-4,-4,-23,9.5
2023-11-25 14:08,-4,-1,-23,9.5
2023-11-25 14:08,-3,0,-22,9.5
2023-11-25 14:08,-5,0,-21,9.5
2023-11-25 14:08,-4,1,-23,9.5
2023-11-25 14:08,-4,-4,-20,9.5
2023-11-25 14:08,-9,-6,-19,9.5
2023-11-25 14:08,-8,-10,-25,9.5
2023-11-25 14:08,-7,-3,-22,9.5
2023-11-25 14:08,-8,-3,-21,9.5
2023-11-25 14:08,-8,3,-22,9.5
2023-11-25 14:08,-8,-2,-22,9.5
2023-11-25 14:08,-7,-1,-22,9.5
2023-11-25 14:08,-8,-1,-22,9.5
2023-11-25 14:08,-6,-2,-22,9.5
2023-11-25 14:08,-1,1,-24,9.5
2023-11-25 14:08,-5,-8,-22,9.5
2023-11-25 14:09,-3,-8,-21,9.5
2023-11-25 14:09,-7,-3,-24,9.5
2023-11-25 14:09,-6,0,-23,9.5
2023-11-25 14:09,-6,-2,-21,9.5
2023-11-25 14:09,-7,-7,-22,9.5
2023-11-25 14:09,-8,-2,-23,9.5
2023-11-25 14:09,-7,1,-24,9.5
2023-11-25 14:09,-6,-7,-21,9.5
2023-11-25 14:09,-3,-4,-26,9.5
2023-11-25 14:09,-8,3,-25,9.5
2023-11-25 14:09,-8,-5,-23,9.5
2023-11-25 14:09,-5,-4,-23,9.5
2023-11-25 14:09,-7,-4,-22,9.5
2023-11-25 14:09,-7,-6,-21,9.5
2023-11-25 14:09,-5,-4,-22,9.5
2023-11-25 14:09,-6,-2,-21,9.5
2023-11-25 14:09,-4,-4,-21,9.5
2023-11-25 14:09,-9,-17,-17,9.5
2023-11-25 14:09,-6,-3,-25,9.5
2023-11-25 14:09,-11,0,-24,9.5
2023-11-25 14:09,-4,10,-20,9.5
2023-11-25 14:09,-7,4,-22,9.5
2023-11-25 14:09,-13,1,-21,9.5
2023-11-25 14:09,-10,-2,-20,9.5
2023-11-25 14:09,-9,-2,-20,9.5
2023-11-25 14:09,-12,-1,-20,9.5
2023-11-25 14:09,-11,-1,-21,9.5
2023-11-25 14:09,-6,-2,-23,9.5
2023-11-25 14:09,-9,-12,-20,9.5
2023-11-25 14:09,-9,-13,-19,9.5
2023-11-25 14:10,-11,-2,-21,9.5
2023-11-25 14:10,-5,-7,-23,9.5
2023-11-25 14:10,-7,-2,-21,9.5
2023-11-25 14:10,-6,-3,-21,9.5
2023-11-25 14:10,-5,-4,-20,9.5
2023-11-25 14:10,-5,1,-24,9.5
2023-11-25 14:10,-7,0,-23,9.5
2023-11-25 14:10,-8,-1,-12,9.5
2023-11-25 14:10,-8,-7,-20,9.5
