Product Type: Litetrack LR
Product ID: 80378
Firmware Version: V8.99.0

Start Time [GMT],Stop Time [GMT],Proximity ID,Session Time [s],Average RSSI [dBm]
2020-08-29 7:41:35 PM,2020-08-29 7:41:56 PM,30390,21,-20
2020-08-29 7:43:47 PM,2020-08-29 7:44:38 PM,30390,51,-59
2020-08-29 7:55:18 PM,2020-08-29 7:55:18 PM,30380,0,-84
2020-08-29 8:00:15 PM,2020-08-29 8:00:15 PM,30390,0,-81
2020-08-29 8:02:09 PM,2020-08-29 8:02:09 PM,30390,0,-84
2020-08-29 8:05:27 PM,2020-08-29 8:06:06 PM,30390,39,45
2020-08-29 8:07:18 PM,2020-08-29 8:08:24 PM,30390,66,-60
2020-08-29 8:09:30 PM,2020-08-29 8:09:30 PM,30390,0,-84
2020-08-29 8:17:18 PM,2020-08-29 8:18:09 PM,30390,51,4
2020-08-29 8:19:24 PM,2020-08-29 8:19:27 PM,30390,3,45
2020-08-29 8:55:14 PM,2020-08-29 8:55:14 PM,30380,0,-84
2020-08-29 9:49:27 PM,2020-08-29 9:50:11 PM,30385,44,-40
2020-08-29 9:51:17 PM,2020-08-29 9:57:55 PM,30385,398,-80
2020-08-29 10:18:22 PM,2020-08-29 10:18:40 PM,30385,18,0
2020-08-29 11:28:52 PM,2020-08-29 11:28:52 PM,30390,0,-83
2020-08-30 1:10:13 AM,2020-08-30 1:10:13 AM,30389,0,-74
2020-08-30 1:12:25 AM,2020-08-30 1:12:25 AM,30385,0,-81
2020-08-30 1:19:47 AM,2020-08-30 1:19:59 AM,30385,12,3
2020-08-30 1:22:29 AM,2020-08-30 1:24:23 AM,30385,114,-63
2020-08-30 1:26:07 AM,2020-08-30 1:26:31 AM,30385,24,2
2020-08-30 1:27:01 AM,2020-08-30 1:29:59 AM,30389,178,-64
2020-08-30 1:28:40 AM,2020-08-30 1:29:19 AM,30385,39,43
2020-08-30 1:31:42 AM,2020-08-30 1:32:07 AM,30385,25,-43
2020-08-30 1:31:48 AM,2020-08-30 1:31:48 AM,30390,0,-85
2020-08-30 1:33:10 AM,2020-08-30 1:33:10 AM,30385,0,-83
2020-08-30 1:33:18 AM,2020-08-30 1:33:39 AM,30390,21,4
2020-08-30 1:33:31 AM,2020-08-30 1:33:31 AM,30389,0,-84
2020-08-30 1:35:20 AM,2020-08-30 1:35:53 AM,30390,33,4
2020-08-30 1:35:23 AM,2020-08-30 1:35:23 AM,30389,0,-82
2020-08-30 1:38:00 AM,2020-08-30 1:41:01 AM,30389,181,-64
2020-08-30 1:41:03 AM,2020-08-30 1:41:03 AM,30390,0,-84
2020-08-30 1:44:17 AM,2020-08-30 1:44:23 AM,30389,6,4
2020-08-30 1:45:04 AM,2020-08-30 1:45:04 AM,30385,0,-83
2020-08-30 1:49:55 AM,2020-08-30 1:49:55 AM,30385,0,-85
2020-08-30 1:57:19 AM,2020-08-30 1:57:31 AM,30385,12,-30
2020-08-30 1:58:43 AM,2020-08-30 1:58:43 AM,30385,0,-83
2020-08-30 1:56:59 AM,2020-08-30 1:59:25 AM,30389,146,-64
2020-08-30 2:03:01 AM,2020-08-30 2:03:01 AM,30390,0,-83
2020-08-30 2:04:12 AM,2020-08-30 2:04:12 AM,30385,0,-82
2020-08-30 2:06:07 AM,2020-08-30 2:06:44 AM,30389,37,-52
2020-08-30 2:08:03 AM,2020-08-30 2:08:03 AM,30390,0,-78
2020-08-30 2:05:22 AM,2020-08-30 2:08:46 AM,30385,204,-67
2020-08-30 2:08:02 AM,2020-08-30 2:09:38 AM,30389,96,-60
2020-08-30 2:13:12 AM,2020-08-30 2:15:40 AM,30385,148,-54
2020-08-30 2:22:40 AM,2020-08-30 2:22:43 AM,30385,3,46
2020-08-30 2:22:47 AM,2020-08-30 2:23:04 AM,30389,17,-28
2020-08-30 2:23:41 AM,2020-08-30 2:23:41 AM,30390,0,-82
2020-08-30 2:25:13 AM,2020-08-30 2:25:13 AM,30390,0,-82
2020-08-30 2:25:13 AM,2020-08-30 2:25:13 AM,30385,0,-82
2020-08-30 2:24:50 AM,2020-08-30 2:26:04 AM,30389,74,-70
2020-08-30 2:26:14 AM,2020-08-30 2:26:14 AM,30385,0,-85
2020-08-30 2:28:03 AM,2020-08-30 2:30:45 AM,30389,162,-64
2020-08-30 2:32:03 AM,2020-08-30 2:34:13 AM,30389,130,-65
2020-08-30 2:37:58 AM,2020-08-30 2:38:52 AM,30390,54,-54
2020-08-30 2:38:54 AM,2020-08-30 2:39:36 AM,30385,42,-19
2020-08-30 2:40:10 AM,2020-08-30 2:42:59 AM,30390,169,-67
2020-08-30 2:41:17 AM,2020-08-30 2:43:00 AM,30385,103,-57
2020-08-30 2:44:06 AM,2020-08-30 2:44:06 AM,30385,0,-85
2020-08-30 2:36:49 AM,2020-08-30 2:45:10 AM,30389,501,-73
2020-08-30 2:46:21 AM,2020-08-30 2:46:35 AM,30390,14,8
2020-08-30 2:48:00 AM,2020-08-30 2:48:00 AM,30390,0,-82
2020-08-30 2:46:35 AM,2020-08-30 2:48:37 AM,30385,122,-32
2020-08-30 2:50:40 AM,2020-08-30 2:50:40 AM,30390,0,-86
2020-08-30 2:46:56 AM,2020-08-30 2:52:43 AM,30389,347,-66
2020-08-30 2:52:31 AM,2020-08-30 2:52:31 AM,30390,0,-83
2020-08-30 2:54:01 AM,2020-08-30 2:54:55 AM,30389,54,-48
2020-08-30 2:55:39 AM,2020-08-30 2:55:39 AM,30390,0,-83
2020-08-30 2:57:23 AM,2020-08-30 2:57:23 AM,30389,0,-82
2020-08-30 3:04:21 AM,2020-08-30 3:04:21 AM,30389,0,-83
2020-08-30 3:04:14 AM,2020-08-30 3:05:18 AM,30385,64,-51
2020-08-30 3:05:26 AM,2020-08-30 3:07:08 AM,30389,102,-72
2020-08-30 3:07:55 AM,2020-08-30 3:08:10 AM,30385,15,46
2020-08-30 3:09:33 AM,2020-08-30 3:09:54 AM,30390,21,-18
2020-08-30 3:11:06 AM,2020-08-30 3:12:49 AM,30390,103,-47
2020-08-30 3:09:50 AM,2020-08-30 3:14:54 AM,30389,304,-69
2020-08-30 3:15:08 AM,2020-08-30 3:16:26 AM,30390,78,-39
2020-08-30 3:21:18 AM,2020-08-30 3:21:21 AM,30390,3,45
2020-08-30 3:20:11 AM,2020-08-30 3:24:55 AM,30389,284,-69
2020-08-30 3:22:27 AM,2020-08-30 3:24:46 AM,30390,139,-58
2020-08-30 3:26:02 AM,2020-08-30 3:26:02 AM,30390,0,-72
2020-08-30 3:27:36 AM,2020-08-30 3:28:26 AM,30385,50,50
2020-08-30 3:29:38 AM,2020-08-30 3:29:38 AM,30385,0,-81
2020-08-30 3:31:22 AM,2020-08-30 3:32:16 AM,30389,54,-43
2020-08-30 3:32:19 AM,2020-08-30 3:32:49 AM,30390,30,-45
2020-08-30 3:36:13 AM,2020-08-30 3:37:32 AM,30389,79,-59
2020-08-30 3:37:00 AM,2020-08-30 3:37:49 AM,30390,49,-18
2020-08-30 3:37:27 AM,2020-08-30 3:37:27 AM,30385,0,-80
2020-08-30 3:39:04 AM,2020-08-30 3:39:43 AM,30385,39,-52
2020-08-30 3:39:04 AM,2020-08-30 3:39:52 AM,30390,48,-56
2020-08-30 3:42:11 AM,2020-08-30 3:42:17 AM,30385,6,45
2020-08-30 3:43:40 AM,2020-08-30 3:43:40 AM,30385,0,-82
2020-08-30 3:47:48 AM,2020-08-30 3:47:48 AM,30385,0,-83
2020-08-30 3:51:48 AM,2020-08-30 3:51:48 AM,30390,0,-81
2020-08-30 3:52:00 AM,2020-08-30 3:52:00 AM,30385,0,-84
2020-08-30 3:57:16 AM,2020-08-30 3:57:31 AM,30390,15,-38
2020-08-30 3:58:00 AM,2020-08-30 3:58:58 AM,30385,58,45
2020-08-30 4:00:35 AM,2020-08-30 4:01:01 AM,30390,26,-31
2020-08-30 3:56:57 AM,2020-08-30 4:01:21 AM,30389,264,-65
2020-08-30 4:02:00 AM,2020-08-30 4:03:09 AM,30385,69,-65
2020-08-30 4:02:10 AM,2020-08-30 4:03:22 AM,30390,72,2
2020-08-30 4:03:58 AM,2020-08-30 4:04:40 AM,30389,42,-26
2020-08-30 4:05:22 AM,2020-08-30 4:05:22 AM,30385,0,-82
2020-08-30 4:07:16 AM,2020-08-30 4:07:16 AM,30385,0,-76
2020-08-30 4:07:28 AM,2020-08-30 4:08:54 AM,30390,86,-59
2020-08-30 4:08:57 AM,2020-08-30 4:09:21 AM,30385,24,44
2020-08-30 4:13:26 AM,2020-08-30 4:13:26 AM,30385,0,-82
2020-08-30 4:05:44 AM,2020-08-30 4:14:24 AM,30389,520,-70
2020-08-30 4:18:21 AM,2020-08-30 4:18:21 AM,30385,0,-82
2020-08-30 4:19:36 AM,2020-08-30 4:19:39 AM,30385,3,43
2020-08-30 4:21:16 AM,2020-08-30 4:21:34 AM,30385,18,-31
2020-08-30 4:22:46 AM,2020-08-30 4:23:25 AM,30385,39,-15
2020-08-30 4:24:40 AM,2020-08-30 4:24:55 AM,30385,15,3
2020-08-30 4:27:13 AM,2020-08-30 4:31:09 AM,30389,236,-64
2020-08-30 4:32:49 AM,2020-08-30 4:33:47 AM,30389,58,-70
2020-08-30 4:39:33 AM,2020-08-30 4:39:42 AM,30389,9,-16
2020-08-30 4:44:17 AM,2020-08-30 4:44:47 AM,30389,30,-32
2020-08-30 5:26:23 AM,2020-08-30 5:27:53 AM,30389,90,-56
2020-08-30 6:27:08 AM,2020-08-30 6:27:39 AM,30390,31,-34
2020-08-30 6:31:44 AM,2020-08-30 6:32:05 AM,30390,21,-30
2020-08-30 6:35:59 AM,2020-08-30 6:35:59 AM,30390,0,-84
2020-08-30 6:37:35 AM,2020-08-30 6:37:44 AM,30390,9,-18
2020-08-30 6:38:47 AM,2020-08-30 6:38:47 AM,30390,0,-84
2020-08-30 6:43:52 AM,2020-08-30 6:44:52 AM,30390,60,-53
2020-08-30 6:46:26 AM,2020-08-30 6:46:26 AM,30390,0,-83
2020-08-30 6:49:03 AM,2020-08-30 6:49:03 AM,30390,0,-83
2020-08-30 6:51:16 AM,2020-08-30 6:51:49 AM,30390,33,-21
2020-08-30 6:55:48 AM,2020-08-30 6:55:48 AM,30390,0,-84
2020-08-30 6:56:57 AM,2020-08-30 6:58:15 AM,30390,78,-40
2020-08-30 6:59:15 AM,2020-08-30 6:59:15 AM,30390,0,-82
2020-08-30 7:00:23 AM,2020-08-30 7:00:35 AM,30390,12,45
2020-08-30 7:04:17 AM,2020-08-30 7:04:32 AM,30390,15,8
2020-08-30 7:05:50 AM,2020-08-30 7:06:17 AM,30390,27,-28
2020-08-30 7:07:26 AM,2020-08-30 7:09:11 AM,30390,105,-52
2020-08-30 7:11:26 AM,2020-08-30 7:12:35 AM,30390,69,-52
2020-08-30 7:59:32 AM,2020-08-30 7:59:32 AM,30385,0,-75
2020-08-30 2:53:04 PM,2020-08-30 2:53:07 PM,30380,3,60
2020-08-30 3:02:45 PM,2020-08-30 3:04:58 PM,30380,133,-70
2020-08-30 3:07:45 PM,2020-08-30 3:08:52 PM,30380,67,-60
2020-08-30 11:38:18 PM,2020-08-30 11:38:39 PM,30390,21,1
2020-08-30 11:39:45 PM,2020-08-30 11:42:41 PM,30390,176,-66
2020-08-30 11:43:56 PM,2020-08-30 11:44:53 PM,30390,57,-51
2020-08-30 11:46:15 PM,2020-08-30 11:46:15 PM,30390,0,-84
2020-08-31 1:52:02 PM,2020-08-31 1:55:19 PM,30389,197,-65
2020-08-31 3:15:35 PM,2020-08-31 3:15:35 PM,30390,0,-82
2020-08-31 3:23:25 PM,2020-08-31 3:23:28 PM,30380,3,44
2020-08-31 3:24:47 PM,2020-08-31 3:25:22 PM,30380,35,-41
2020-08-31 3:29:59 PM,2020-08-31 3:30:09 PM,30380,10,2
2020-08-31 3:35:23 PM,2020-08-31 3:35:23 PM,30380,0,-82
2020-08-31 3:39:54 PM,2020-08-31 3:40:06 PM,30380,12,-19
2020-08-31 3:43:00 PM,2020-08-31 3:43:00 PM,30380,0,-83
2020-08-31 3:44:00 PM,2020-08-31 3:44:18 PM,30380,18,-37
2020-08-31 6:53:39 PM,2020-08-31 6:53:39 PM,30385,0,-81
2020-08-31 7:17:54 PM,2020-08-31 7:17:54 PM,30380,0,-84
2020-08-31 7:20:16 PM,2020-08-31 7:20:22 PM,30380,6,6
2020-08-31 7:22:44 PM,2020-08-31 7:24:12 PM,30380,88,-69
2020-08-31 7:33:06 PM,2020-08-31 7:33:12 PM,30380,6,3
2020-09-01 12:58:51 AM,2020-09-01 1:00:21 AM,30380,90,-61
2020-09-01 2:19:49 AM,2020-09-01 2:19:55 AM,30380,6,50
2020-09-01 2:34:51 PM,2020-09-01 2:35:10 PM,30380,19,44
2020-09-01 2:46:27 PM,2020-09-01 2:46:27 PM,30385,0,-82
2020-09-01 3:59:12 PM,2020-09-01 3:59:12 PM,30385,0,-82
2020-09-01 3:59:17 PM,2020-09-01 3:59:20 PM,30390,3,52
2020-09-01 4:21:16 PM,2020-09-01 4:21:22 PM,30385,6,3
2020-09-01 6:37:03 PM,2020-09-01 6:37:24 PM,30385,21,4
2020-09-02 5:52:06 AM,2020-09-02 5:52:09 AM,30390,3,45
2020-09-02 5:53:10 AM,2020-09-02 5:53:13 AM,30390,3,46
2020-09-02 5:55:57 AM,2020-09-02 5:57:42 AM,30390,105,-60
2020-09-02 5:59:09 AM,2020-09-02 6:00:35 AM,30390,86,-36
2020-09-02 6:06:16 AM,2020-09-02 6:07:58 AM,30390,102,-41
2020-09-02 6:10:40 AM,2020-09-02 6:11:10 AM,30390,30,-42
2020-09-02 6:14:46 AM,2020-09-02 6:15:53 AM,30390,67,-55
2020-09-02 6:24:03 AM,2020-09-02 6:25:39 AM,30390,96,-50
2020-09-02 6:27:58 AM,2020-09-02 6:28:46 AM,30390,48,-55
2020-09-02 6:35:45 AM,2020-09-02 6:35:57 AM,30390,12,45
2020-09-02 6:38:57 AM,2020-09-02 6:38:57 AM,30390,0,-84
2020-09-02 6:42:35 AM,2020-09-02 6:44:26 AM,30390,111,-52
2020-09-02 6:45:30 AM,2020-09-02 6:47:24 AM,30390,114,-31
2020-09-02 7:04:28 AM,2020-09-02 7:04:55 AM,30390,27,-15
2020-09-02 7:11:09 AM,2020-09-02 7:11:09 AM,30390,0,-84
2020-09-02 7:14:57 AM,2020-09-02 7:14:57 AM,30390,0,-80
2020-09-02 7:35:45 AM,2020-09-02 7:35:45 AM,30390,0,-83
2020-09-02 7:43:30 AM,2020-09-02 7:44:22 AM,30390,52,-49
2020-09-02 7:48:31 AM,2020-09-02 7:48:31 AM,30390,0,-79
2020-09-02 8:01:33 AM,2020-09-02 8:01:36 AM,30390,3,51
2020-09-02 8:02:36 AM,2020-09-02 8:03:06 AM,30390,30,44
2020-09-02 8:04:32 AM,2020-09-02 8:05:15 AM,30390,43,-21
2020-09-02 8:12:42 AM,2020-09-02 8:13:01 AM,30390,19,-27
2020-09-02 8:16:56 AM,2020-09-02 8:16:56 AM,30390,0,-82
2020-09-02 8:22:27 AM,2020-09-02 8:26:21 AM,30390,234,-64
2020-09-02 8:31:40 AM,2020-09-02 8:39:45 AM,30389,485,-68
2020-09-02 8:41:00 AM,2020-09-02 8:41:06 AM,30390,6,48
2020-09-02 8:44:43 AM,2020-09-02 8:45:45 AM,30390,62,-43
2020-09-02 1:54:04 PM,2020-09-02 1:54:04 PM,30390,0,-83
2020-09-02 1:58:09 PM,2020-09-02 1:58:09 PM,30390,0,-85
2020-09-02 2:03:19 PM,2020-09-02 2:03:19 PM,30390,0,-83
2020-09-02 2:08:59 PM,2020-09-02 2:08:59 PM,30390,0,-83
2020-09-02 2:10:27 PM,2020-09-02 2:10:30 PM,30390,3,48
2020-09-02 2:10:36 PM,2020-09-02 2:10:50 PM,30389,14,-14
2020-09-02 2:38:13 PM,2020-09-02 2:38:13 PM,30380,0,-82
2020-09-02 2:38:26 PM,2020-09-02 2:38:26 PM,30390,0,-76
2020-09-02 3:49:43 PM,2020-09-02 3:50:03 PM,30380,20,-20
2020-09-02 3:55:48 PM,2020-09-02 3:56:31 PM,30390,43,-52
2020-09-02 4:03:34 PM,2020-09-02 4:03:34 PM,30385,0,-82
2020-09-02 4:06:16 PM,2020-09-02 4:06:31 PM,30385,15,-16
2020-09-02 5:24:18 PM,2020-09-02 5:24:33 PM,30385,15,-32
2020-09-02 6:24:42 PM,2020-09-02 6:24:42 PM,30385,0,-85
2020-09-02 6:25:49 PM,2020-09-02 6:26:22 PM,30385,33,-21
2020-09-02 6:27:22 PM,2020-09-02 6:27:54 PM,30385,32,-1
2020-09-02 6:31:25 PM,2020-09-02 6:32:07 PM,30385,42,43
2020-09-02 6:34:46 PM,2020-09-02 6:34:58 PM,30385,12,47
2020-09-03 1:16:12 AM,2020-09-03 1:16:39 AM,30389,27,-31
2020-09-03 1:20:30 AM,2020-09-03 1:20:37 AM,30389,7,45
2020-09-03 2:26:17 AM,2020-09-03 2:26:17 AM,30390,0,-83
2020-09-03 2:51:59 AM,2020-09-03 2:52:26 AM,30390,27,-43
2020-09-03 2:26:38 PM,2020-09-03 2:26:56 PM,30385,18,-30
2020-09-03 2:31:04 PM,2020-09-03 2:32:40 PM,30390,96,-65
2020-09-03 3:07:12 PM,2020-09-03 3:08:21 PM,30385,69,-28
2020-09-04 6:19:55 PM,2020-09-04 6:19:55 PM,30390,0,-81
2020-09-05 2:28:22 PM,2020-09-05 2:30:07 PM,30389,105,-63
2020-09-05 2:31:41 PM,2020-09-05 2:33:59 PM,30389,138,-64
2020-09-05 3:05:38 PM,2020-09-05 3:05:42 PM,30380,4,51
2020-09-05 3:40:19 PM,2020-09-05 3:42:08 PM,30390,109,-66
2020-09-05 8:47:55 PM,2020-09-05 8:47:55 PM,30390,0,-82
2020-09-05 8:52:16 PM,2020-09-05 8:52:19 PM,30390,3,60
2020-09-06 3:56:19 AM,2020-09-06 3:58:31 AM,30385,132,-72
2020-09-06 5:05:52 AM,2020-09-06 5:05:52 AM,30385,0,-87
2020-09-06 5:21:51 AM,2020-09-06 5:22:15 AM,30389,24,-29
2020-09-06 9:14:33 AM,2020-09-06 9:14:33 AM,30390,0,-87
2020-09-06 9:24:45 AM,2020-09-06 9:25:46 AM,30390,61,-56
2020-09-06 11:38:19 AM,2020-09-06 11:38:52 AM,30390,33,46
2020-09-06 11:44:36 AM,2020-09-06 11:44:36 AM,30390,0,-75
2020-09-06 11:49:41 AM,2020-09-06 11:49:53 AM,30380,12,-18
2020-09-06 11:52:40 AM,2020-09-06 11:53:47 AM,30390,67,-60
2020-09-06 12:59:07 PM,2020-09-06 12:59:07 PM,30390,0,-87
2020-09-06 1:06:34 PM,2020-09-06 1:06:34 PM,30390,0,-86
2020-09-06 1:21:09 PM,2020-09-06 1:22:24 PM,30390,75,-52
2020-09-06 1:27:04 PM,2020-09-06 1:27:04 PM,30390,0,-81
2020-09-06 1:32:14 PM,2020-09-06 1:32:14 PM,30390,0,-82
2020-09-06 1:33:32 PM,2020-09-06 1:34:05 PM,30390,33,45
2020-09-06 1:38:55 PM,2020-09-06 1:38:55 PM,30390,0,-79
2020-09-06 1:48:01 PM,2020-09-06 1:49:46 PM,30390,105,-61
2020-09-06 1:52:37 PM,2020-09-06 1:52:37 PM,30390,0,-82
2020-09-06 1:54:13 PM,2020-09-06 1:56:10 PM,30390,117,-61
2020-09-06 1:57:19 PM,2020-09-06 1:57:19 PM,30385,0,-83
2020-09-06 1:58:26 PM,2020-09-06 1:58:44 PM,30385,18,-37
2020-09-06 1:59:25 PM,2020-09-06 2:01:22 PM,30390,117,-62
2020-09-06 2:04:17 PM,2020-09-06 2:07:15 PM,30390,178,-67
2020-09-06 2:07:44 PM,2020-09-06 2:07:44 PM,30385,0,-84
2020-09-06 2:10:31 PM,2020-09-06 2:17:01 PM,30390,390,-72
2020-09-06 2:12:45 PM,2020-09-06 2:17:54 PM,30385,309,-73
2020-09-06 2:20:07 PM,2020-09-06 2:24:53 PM,30390,286,-71
2020-09-06 2:25:15 PM,2020-09-06 2:25:15 PM,30385,0,-86
2020-09-06 2:26:45 PM,2020-09-06 2:29:04 PM,30385,139,-68
2020-09-06 2:30:37 PM,2020-09-06 2:30:37 PM,30390,0,-82
2020-09-06 2:33:49 PM,2020-09-06 2:34:31 PM,30390,42,0
2020-09-06 2:34:58 PM,2020-09-06 2:36:04 PM,30385,66,-18
2020-09-06 2:37:44 PM,2020-09-06 2:38:29 PM,30390,45,-49
2020-09-06 2:42:38 PM,2020-09-06 2:42:59 PM,30390,21,-47
2020-09-06 2:46:31 PM,2020-09-06 2:47:28 PM,30390,57,-17
2020-09-06 2:52:38 PM,2020-09-06 2:52:38 PM,30390,0,-84
2020-09-06 2:54:21 PM,2020-09-06 2:54:21 PM,30385,0,-85
2020-09-06 2:57:18 PM,2020-09-06 2:57:36 PM,30390,18,46
2020-09-06 2:58:46 PM,2020-09-06 2:59:22 PM,30390,36,-20
2020-09-06 3:04:16 PM,2020-09-06 3:04:30 PM,30390,14,43
2020-09-06 3:07:46 PM,2020-09-06 3:08:07 PM,30390,21,3
2020-09-06 3:08:12 PM,2020-09-06 3:08:12 PM,30385,0,-82
2020-09-06 3:11:38 PM,2020-09-06 3:12:02 PM,30390,24,5
2020-09-06 3:18:04 PM,2020-09-06 3:18:40 PM,30390,36,43
2020-09-06 3:21:34 PM,2020-09-06 3:22:46 PM,30390,72,3
2020-09-06 3:25:34 PM,2020-09-06 3:25:58 PM,30390,24,-53
2020-09-06 3:27:55 PM,2020-09-06 3:28:49 PM,30390,54,48
2020-09-06 3:38:11 PM,2020-09-06 3:38:11 PM,30390,0,-84
2020-09-06 3:39:26 PM,2020-09-06 3:39:26 PM,30390,0,-84
2020-09-06 3:41:04 PM,2020-09-06 3:41:10 PM,30390,6,58
2020-09-06 3:45:55 PM,2020-09-06 3:46:07 PM,30390,12,-18
2020-09-06 3:47:40 PM,2020-09-06 3:47:40 PM,30390,0,-79
2020-09-06 3:48:40 PM,2020-09-06 3:48:43 PM,30390,3,49
2020-09-06 3:51:19 PM,2020-09-06 3:51:31 PM,30390,12,3
2020-09-06 3:53:22 PM,2020-09-06 3:55:47 PM,30390,145,-48
2020-09-06 3:57:47 PM,2020-09-06 3:58:41 PM,30390,54,-20
2020-09-06 4:04:12 PM,2020-09-06 4:05:49 PM,30390,97,-60
2020-09-06 4:07:04 PM,2020-09-06 4:07:04 PM,30390,0,-75
2020-09-06 4:09:04 PM,2020-09-06 4:09:13 PM,30390,9,-19
2020-09-06 4:14:48 PM,2020-09-06 4:16:14 PM,30390,86,-62
2020-09-06 4:18:41 PM,2020-09-06 4:19:35 PM,30390,54,-39
2020-09-06 4:20:46 PM,2020-09-06 4:22:49 PM,30390,123,-40
2020-09-06 4:26:25 PM,2020-09-06 4:27:22 PM,30390,57,-21
2020-09-06 4:29:43 PM,2020-09-06 4:29:43 PM,30390,0,-79
2020-09-06 4:32:49 PM,2020-09-06 4:32:49 PM,30390,0,-81
2020-09-06 4:34:07 PM,2020-09-06 4:34:25 PM,30390,18,-31
2020-09-06 4:36:01 PM,2020-09-06 4:36:01 PM,30390,0,-83
2020-09-06 4:37:07 PM,2020-09-06 4:37:07 PM,30390,0,-76
2020-09-06 4:38:31 PM,2020-09-06 4:38:46 PM,30390,15,4
2020-09-06 4:42:55 PM,2020-09-06 4:43:04 PM,30390,9,44
2020-09-06 4:45:05 PM,2020-09-06 4:45:32 PM,30390,27,-18
2020-09-06 4:50:48 PM,2020-09-06 4:50:48 PM,30390,0,-83
2020-09-06 4:52:55 PM,2020-09-06 4:52:55 PM,30390,0,-85
2020-09-06 4:54:04 PM,2020-09-06 4:54:19 PM,30390,15,3
2020-09-06 5:15:34 PM,2020-09-06 5:19:25 PM,30390,231,-55
2020-09-06 5:20:56 PM,2020-09-06 5:21:23 PM,30390,27,-54
2020-09-06 5:23:21 PM,2020-09-06 5:26:29 PM,30390,188,-72
2020-09-06 5:28:24 PM,2020-09-06 5:29:58 PM,30390,94,-64
2020-09-06 5:33:28 PM,2020-09-06 5:37:52 PM,30390,264,-75
2020-09-06 5:41:59 PM,2020-09-06 5:47:56 PM,30390,357,-72
2020-09-06 5:49:47 PM,2020-09-06 5:49:47 PM,30390,0,-83
2020-09-06 5:51:16 PM,2020-09-06 5:52:07 PM,30390,51,-31
2020-09-06 5:54:37 PM,2020-09-06 5:54:52 PM,30390,15,3
2020-09-06 5:56:49 PM,2020-09-06 5:56:49 PM,30390,0,-81
2020-09-06 7:26:24 PM,2020-09-06 7:26:24 PM,30390,0,-84
2020-09-06 7:27:25 PM,2020-09-06 7:32:59 PM,30390,334,-68
2020-09-06 7:35:05 PM,2020-09-06 7:35:05 PM,30390,0,-81
2020-09-06 7:37:32 PM,2020-09-06 7:37:38 PM,30390,6,43
2020-09-06 7:39:39 PM,2020-09-06 7:40:52 PM,30390,73,-25
2020-09-06 7:50:18 PM,2020-09-06 7:50:18 PM,30385,0,-84
2020-09-06 8:14:30 PM,2020-09-06 8:14:54 PM,30385,24,-51
2020-09-06 8:32:26 PM,2020-09-06 8:33:17 PM,30390,51,-18
2020-09-06 8:40:32 PM,2020-09-06 8:41:56 PM,30390,84,-49
2020-09-06 8:41:42 PM,2020-09-06 8:41:45 PM,30385,3,44
2020-09-06 8:45:19 PM,2020-09-06 8:46:53 PM,30385,94,-33
2020-09-06 8:52:07 PM,2020-09-06 8:52:10 PM,30390,3,49
2020-09-06 8:53:09 PM,2020-09-06 8:53:09 PM,30385,0,-78
2020-09-06 8:56:00 PM,2020-09-06 8:56:42 PM,30385,42,46
2020-09-06 8:56:49 PM,2020-09-06 8:57:07 PM,30390,18,-30
2020-09-06 8:59:46 PM,2020-09-06 8:59:46 PM,30390,0,-81
2020-09-06 9:02:55 PM,2020-09-06 9:02:55 PM,30390,0,-83
2020-09-06 9:11:25 PM,2020-09-06 9:11:25 PM,30390,0,-78
2020-09-06 9:12:49 PM,2020-09-06 9:12:49 PM,30390,0,-83
2020-09-06 9:19:21 PM,2020-09-06 9:19:36 PM,30385,15,2
2020-09-06 9:23:48 PM,2020-09-06 9:23:48 PM,30390,0,-83
2020-09-06 9:25:23 PM,2020-09-06 9:25:53 PM,30385,30,43
2020-09-06 9:28:08 PM,2020-09-06 9:28:08 PM,30385,0,-86
2020-09-06 9:30:19 PM,2020-09-06 9:30:19 PM,30390,0,-82
2020-09-06 9:34:04 PM,2020-09-06 9:34:46 PM,30390,42,-52
2020-09-06 9:37:33 PM,2020-09-06 9:37:33 PM,30385,0,-85
2020-09-06 10:32:27 PM,2020-09-06 10:33:42 PM,30389,75,-26
2020-09-06 10:33:34 PM,2020-09-06 10:35:59 PM,30390,145,-54
2020-09-06 10:37:27 PM,2020-09-06 10:41:01 PM,30390,214,-49
2020-09-06 10:42:05 PM,2020-09-06 10:42:26 PM,30390,21,44
2020-09-06 10:44:32 PM,2020-09-06 10:44:32 PM,30390,0,-81
2020-09-06 10:45:41 PM,2020-09-06 10:46:14 PM,30390,33,-39
2020-09-06 10:47:26 PM,2020-09-06 10:47:26 PM,30390,0,-84
2020-09-06 10:51:14 PM,2020-09-06 10:52:35 PM,30390,81,-19
2020-09-06 10:53:56 PM,2020-09-06 10:53:56 PM,30390,0,-79
2020-09-06 11:03:37 PM,2020-09-06 11:03:49 PM,30390,12,49
2020-09-06 11:05:03 PM,2020-09-06 11:07:31 PM,30390,148,-59
2020-09-06 11:08:37 PM,2020-09-06 11:11:31 PM,30390,174,-52
2020-09-06 11:13:16 PM,2020-09-06 11:14:10 PM,30390,54,1
2020-09-06 11:49:07 PM,2020-09-06 11:49:07 PM,30390,0,-78
2020-09-07 12:43:04 AM,2020-09-07 12:43:44 AM,30390,40,6
