Start,Stop,Proximity,Session,RSSI
2020-06-21 1:01,2020-06-21 1:01,30382,3,45
2020-06-21 1:01,2020-06-21 1:04,30379,208,-63
2020-06-21 1:08,2020-06-21 1:08,30382,0,-85
2020-06-21 1:10,2020-06-21 1:10,30382,0,-82
2020-06-21 1:06,2020-06-21 1:15,30379,550,-68
2020-06-21 1:19,2020-06-21 1:19,30383,0,-83
2020-06-21 1:20,2020-06-21 1:20,30379,21,-41
2020-06-21 1:27,2020-06-21 1:28,30379,60,6
2020-06-21 1:29,2020-06-21 1:29,30379,0,-85
2020-06-21 1:29,2020-06-21 1:29,30383,0,-85
2020-06-21 1:31,2020-06-21 1:31,30379,0,-85
2020-06-21 1:30,2020-06-21 1:33,30383,134,-67
2020-06-21 1:36,2020-06-21 1:36,30383,0,-84
2020-06-21 1:43,2020-06-21 1:43,30383,0,-85
2020-06-21 1:33,2020-06-21 1:49,30379,924,-70
2020-06-21 2:00,2020-06-21 2:01,30383,36,-30
2020-06-21 2:01,2020-06-21 2:01,30379,22,-33
2020-06-21 2:03,2020-06-21 2:04,30379,18,-16
2020-06-21 2:12,2020-06-21 2:12,30383,0,-85
2020-06-21 2:23,2020-06-21 2:24,30381,69,-51
2020-06-21 2:25,2020-06-21 2:25,30379,15,1
2020-06-21 2:26,2020-06-21 2:26,30381,0,-84
2020-06-21 2:23,2020-06-21 2:27,30382,237,-73
2020-06-21 2:29,2020-06-21 2:29,30381,0,-82
2020-06-21 2:29,2020-06-21 2:32,30382,204,-71
2020-06-21 2:31,2020-06-21 2:32,30381,86,-20
2020-06-21 2:35,2020-06-21 2:35,30382,0,-83
2020-06-21 2:28,2020-06-21 2:37,30383,525,-75
2020-06-21 2:36,2020-06-21 2:37,30381,96,-30
2020-06-21 2:37,2020-06-21 2:41,30382,272,-70
2020-06-21 2:38,2020-06-21 2:40,30383,166,-67
2020-06-21 2:40,2020-06-21 2:41,30381,21,49
