Start,Stop,Proximity ID,Session,RSSI
2020-06-20 21:13,2020-06-20 21:13,30379,0,-85
2020-06-20 21:12,2020-06-20 21:16,30391,244,-72
2020-06-20 21:17,2020-06-20 21:17,30390,3,47
2020-06-20 21:17,2020-06-20 21:17,30388,26,-42
2020-06-20 21:17,2020-06-20 21:18,30391,39,-31
2020-06-20 21:17,2020-06-20 21:19,30384,88,-64
2020-06-20 21:18,2020-06-20 21:21,30388,185,-74
2020-06-20 21:20,2020-06-20 21:20,30384,30,-40
2020-06-20 21:21,2020-06-20 21:21,30391,0,-83
2020-06-20 21:23,2020-06-20 21:25,30384,126,-47
2020-06-20 21:26,2020-06-20 21:28,30391,120,-68
2020-06-20 21:30,2020-06-20 21:32,30391,93,-41
2020-06-20 21:23,2020-06-20 21:33,30388,629,-74
2020-06-20 21:32,2020-06-20 21:33,30384,105,-46
2020-06-20 21:34,2020-06-20 21:34,30386,0,-81
2020-06-20 21:35,2020-06-20 21:36,30391,76,-63
2020-06-20 21:37,2020-06-20 21:37,30386,39,49
2020-06-20 21:38,2020-06-20 21:39,30391,115,-54
2020-06-20 21:38,2020-06-20 21:39,30379,24,-40
2020-06-20 21:39,2020-06-20 21:39,30382,20,-18
2020-06-20 21:43,2020-06-20 21:43,30383,15,47
2020-06-20 21:43,2020-06-20 21:43,30379,6,9
2020-06-20 21:43,2020-06-20 21:43,30391,3,53
2020-06-20 21:45,2020-06-20 21:48,30391,193,-71
2020-06-20 21:46,2020-06-20 21:48,30386,141,-69
2020-06-20 21:47,2020-06-20 21:47,30379,0,-84
2020-06-20 21:51,2020-06-20 21:52,30384,3,48
2020-06-20 21:51,2020-06-20 21:53,30388,81,-17
2020-06-20 21:51,2020-06-20 21:54,30385,165,-68
2020-06-20 21:52,2020-06-20 21:54,30386,130,-47
2020-06-20 21:54,2020-06-20 21:55,30388,60,2
2020-06-20 21:56,2020-06-20 21:56,30385,30,47
2020-06-20 21:56,2020-06-20 21:57,30386,85,-31
2020-06-20 21:56,2020-06-20 21:59,30388,176,-60
2020-06-20 21:57,2020-06-20 21:59,30385,118,-68
2020-06-20 21:59,2020-06-20 21:59,30386,25,43
2020-06-20 22:00,2020-06-20 22:00,30388,3,47
2020-06-20 22:01,2020-06-20 22:01,30385,0,-79
2020-06-20 22:01,2020-06-20 22:01,30388,0,-81
2020-06-20 22:04,2020-06-20 22:04,30385,28,-19
2020-06-20 22:06,2020-06-20 22:09,30385,215,-64
2020-06-20 22:04,2020-06-20 22:12,30386,463,-78
2020-06-20 22:44,2020-06-20 22:44,30386,0,-83
2020-06-20 22:44,2020-06-20 22:44,30385,13,5
2020-06-20 22:46,2020-06-20 22:49,30385,223,-73
2020-06-20 22:51,2020-06-20 22:54,30385,225,-73
2020-06-20 22:56,2020-06-20 22:56,30385,39,-57
2020-06-20 23:01,2020-06-20 23:01,30385,0,-81
2020-06-20 23:19,2020-06-20 23:19,30385,0,-79
2020-06-21 0:31,2020-06-21 0:31,30389,0,-84
2020-06-21 0:44,2020-06-21 0:44,30391,45,-41
2020-06-21 0:45,2020-06-21 0:45,30379,0,-82
2020-06-21 0:46,2020-06-21 0:46,30391,18,45
2020-06-21 0:47,2020-06-21 0:48,30391,42,-30
2020-06-21 0:48,2020-06-21 0:48,30379,51,-31
2020-06-21 0:51,2020-06-21 0:51,30379,0,-85
2020-06-21 0:52,2020-06-21 0:52,30379,24,-42
2020-06-21 0:54,2020-06-21 0:54,30379,6,3
2020-06-21 0:58,2020-06-21 0:58,30391,54,-41
2020-06-21 0:59,2020-06-21 0:59,30385,0,-74
2020-06-21 1:00,2020-06-21 1:00,30390,3,48
2020-06-21 1:02,2020-06-21 1:02,30390,0,-83
2020-06-21 1:01,2020-06-21 1:03,30385,146,-69
2020-06-21 1:00,2020-06-21 1:04,30391,198,-62
2020-06-21 0:59,2020-06-21 1:04,30388,287,-73
2020-06-21 1:04,2020-06-21 1:04,30385,6,47
2020-06-21 1:06,2020-06-21 1:06,30390,0,-84
2020-06-21 1:05,2020-06-21 1:07,30391,114,-56
2020-06-21 1:00,2020-06-21 1:08,30386,486,-76
2020-06-21 1:11,2020-06-21 1:11,30390,21,-31
2020-06-21 1:06,2020-06-21 1:12,30388,362,-73
2020-06-21 1:10,2020-06-21 1:12,30391,117,-67
2020-06-21 1:09,2020-06-21 1:14,30386,315,-73
2020-06-21 1:12,2020-06-21 1:14,30390,120,-62
2020-06-21 1:13,2020-06-21 1:14,30391,77,-50
2020-06-21 1:14,2020-06-21 1:14,30388,6,44
2020-06-21 1:16,2020-06-21 1:17,30390,103,-63
2020-06-21 1:16,2020-06-21 1:18,30386,99,-54
2020-06-21 1:16,2020-06-21 1:19,30391,221,-73
2020-06-21 1:21,2020-06-21 1:21,30391,27,46
2020-06-21 1:22,2020-06-21 1:23,30389,52,-14
2020-06-21 1:21,2020-06-21 1:24,30388,216,-70
2020-06-21 1:23,2020-06-21 1:24,30391,24,-40
2020-06-21 1:29,2020-06-21 1:29,30384,0,-83
2020-06-21 1:32,2020-06-21 1:34,30391,135,-69
2020-06-21 1:34,2020-06-21 1:34,30388,14,44
2020-06-21 1:37,2020-06-21 1:37,30386,15,2
2020-06-21 1:41,2020-06-21 1:41,30389,0,-82
2020-06-21 1:41,2020-06-21 1:43,30391,114,-62
2020-06-21 1:42,2020-06-21 1:43,30389,47,-19
2020-06-21 1:42,2020-06-21 1:42,30386,0,-82
2020-06-21 1:44,2020-06-21 1:44,30391,0,-87
2020-06-21 1:46,2020-06-21 1:46,30391,3,46
2020-06-21 1:59,2020-06-21 1:59,30382,0,-82
2020-06-21 2:03,2020-06-21 2:03,30382,6,1
2020-06-21 2:19,2020-06-21 2:19,30383,0,-84
2020-06-21 2:20,2020-06-21 2:20,30383,0,-79
2020-06-21 2:20,2020-06-21 2:21,30391,24,-17
2020-06-21 2:21,2020-06-21 2:21,30383,3,45
2020-06-21 2:22,2020-06-21 2:23,30385,48,45
2020-06-21 2:25,2020-06-21 2:25,30386,3,43
2020-06-21 2:25,2020-06-21 2:25,30383,0,-83
2020-06-21 2:22,2020-06-21 2:26,30391,247,-71
2020-06-21 2:27,2020-06-21 2:28,30386,48,-63
2020-06-21 2:30,2020-06-21 2:35,30391,282,-76
2020-06-21 2:34,2020-06-21 2:35,30384,51,-54
2020-06-21 2:37,2020-06-21 2:38,30384,36,-57
2020-06-21 2:37,2020-06-21 2:38,30390,57,-49
2020-06-21 2:38,2020-06-21 2:39,30386,57,-62
2020-06-21 2:39,2020-06-21 2:39,30384,0,-78
2020-06-21 2:40,2020-06-21 2:41,30388,39,-34
2020-06-21 2:41,2020-06-21 2:41,30384,0,-84
2020-06-21 2:51,2020-06-21 2:51,30391,21,45
2020-06-21 2:53,2020-06-21 2:53,30391,0,-84
2020-06-21 2:55,2020-06-21 2:56,30391,45,3
2020-06-21 3:02,2020-06-21 3:02,30390,0,-84
2020-06-21 3:02,2020-06-21 3:02,30384,3,46
2020-06-21 3:03,2020-06-21 3:03,30386,0,-84
2020-06-21 3:01,2020-06-21 3:05,30391,215,-61
2020-06-21 3:03,2020-06-21 3:05,30390,127,-47
2020-06-21 2:56,2020-06-21 3:06,30388,605,-76
2020-06-21 3:05,2020-06-21 3:06,30386,94,-46
2020-06-21 3:06,2020-06-21 3:07,30391,66,-54
2020-06-21 3:06,2020-06-21 3:07,30390,48,-19
2020-06-21 3:07,2020-06-21 3:07,30384,33,45
2020-06-21 3:08,2020-06-21 3:08,30390,0,-82
2020-06-21 3:08,2020-06-21 3:08,30386,40,-19
2020-06-21 3:09,2020-06-21 3:10,30384,80,-51
2020-06-21 3:10,2020-06-21 3:11,30390,40,44
2020-06-21 3:11,2020-06-21 3:12,30385,39,-42
2020-06-21 3:12,2020-06-21 3:12,30386,3,45
2020-06-21 3:12,2020-06-21 3:12,30384,0,-85
2020-06-21 3:12,2020-06-21 3:12,30390,0,-83
2020-06-21 3:14,2020-06-21 3:14,30384,0,-85
2020-06-21 3:14,2020-06-21 3:15,30386,42,3
2020-06-21 3:16,2020-06-21 3:16,30388,0,-83
2020-06-21 3:17,2020-06-21 3:17,30385,0,-83
2020-06-21 3:08,2020-06-21 3:17,30391,526,-77
2020-06-21 3:16,2020-06-21 3:17,30384,42,-40
2020-06-21 3:18,2020-06-21 3:19,30385,57,-59
2020-06-21 3:21,2020-06-21 3:22,30390,39,-31
2020-06-21 3:16,2020-06-21 3:24,30386,484,-74
2020-06-21 3:21,2020-06-21 3:24,30385,205,-72
2020-06-21 3:25,2020-06-21 3:27,30386,108,-65
2020-06-21 3:27,2020-06-21 3:28,30385,54,3
2020-06-21 3:28,2020-06-21 3:28,30386,6,6
2020-06-21 3:23,2020-06-21 3:31,30391,476,-75
2020-06-21 3:34,2020-06-21 3:35,30386,38,3
2020-06-21 3:34,2020-06-21 3:34,30391,6,49
2020-06-21 3:37,2020-06-21 3:38,30391,87,2
2020-06-21 3:37,2020-06-21 3:38,30385,66,-66
2020-06-21 3:38,2020-06-21 3:39,30388,50,-55
2020-06-21 3:39,2020-06-21 3:39,30385,0,-83
2020-06-21 3:41,2020-06-21 3:42,30385,90,-19
2020-06-21 3:44,2020-06-21 3:44,30385,0,-84
2020-06-21 3:45,2020-06-21 3:45,30388,3,46
2020-06-21 3:50,2020-06-21 3:50,30388,15,44
2020-06-21 3:52,2020-06-21 3:52,30388,26,43
2020-06-21 3:55,2020-06-21 3:55,30388,24,-20
2020-06-21 3:57,2020-06-21 3:58,30385,33,-33
2020-06-21 3:57,2020-06-21 3:59,30388,135,-61
2020-06-21 4:03,2020-06-21 4:03,30385,18,-18
2020-06-21 4:02,2020-06-21 4:03,30384,51,45
2020-06-21 4:03,2020-06-21 4:04,30383,96,-67
2020-06-21 4:04,2020-06-21 4:06,30391,69,-50
2020-06-21 4:07,2020-06-21 4:08,30391,33,-25
2020-06-21 4:09,2020-06-21 4:09,30390,0,-82
2020-06-21 4:10,2020-06-21 4:11,30386,39,-39
2020-06-21 4:11,2020-06-21 4:11,30391,9,-10
2020-06-21 4:11,2020-06-21 4:12,30390,36,-53
2020-06-21 4:12,2020-06-21 4:12,30391,9,-17
2020-06-21 4:14,2020-06-21 4:14,30388,0,-82
2020-06-21 4:18,2020-06-21 4:19,30391,96,-57
2020-06-21 4:18,2020-06-21 4:20,30384,129,-62
2020-06-21 4:23,2020-06-21 4:24,30384,63,-53
2020-06-21 4:23,2020-06-21 4:24,30391,45,-57
2020-06-21 4:25,2020-06-21 4:26,30391,39,-46
2020-06-21 4:26,2020-06-21 4:28,30390,85,-66
2020-06-21 4:27,2020-06-21 4:27,30391,28,-48
2020-06-21 4:30,2020-06-21 4:31,30391,58,-30
2020-06-21 4:31,2020-06-21 4:31,30390,24,-18
2020-06-21 4:32,2020-06-21 4:33,30391,51,5
2020-06-21 4:33,2020-06-21 4:33,30388,27,-47
2020-06-21 4:35,2020-06-21 4:35,30389,0,-85
2020-06-21 4:40,2020-06-21 4:42,30391,82,-60
2020-06-21 4:41,2020-06-21 4:42,30386,100,-66
2020-06-21 4:44,2020-06-21 4:44,30385,0,-82
2020-06-21 4:44,2020-06-21 4:44,30386,12,5
2020-06-21 4:44,2020-06-21 4:44,30391,6,1
2020-06-21 4:51,2020-06-21 4:51,30391,39,-39
2020-06-21 4:51,2020-06-21 4:51,30388,9,5
2020-06-21 4:51,2020-06-21 4:51,30385,0,-77
2020-06-21 4:56,2020-06-21 4:57,30391,66,-59
2020-06-21 5:00,2020-06-21 5:00,30386,0,-80
2020-06-21 5:00,2020-06-21 5:01,30391,15,-19
2020-06-21 5:03,2020-06-21 5:03,30386,0,-84
2020-06-21 5:04,2020-06-21 5:04,30386,0,-84
2020-06-21 5:04,2020-06-21 5:04,30385,3,49
2020-06-21 5:06,2020-06-21 5:06,30391,15,-18
2020-06-21 5:06,2020-06-21 5:07,30386,42,6
2020-06-21 5:12,2020-06-21 5:12,30390,21,-18
2020-06-21 5:13,2020-06-21 5:13,30386,0,-87
2020-06-21 5:13,2020-06-21 5:13,30390,0,-85
2020-06-21 5:14,2020-06-21 5:15,30391,18,2
2020-06-21 5:15,2020-06-21 5:16,30390,12,46
2020-06-21 5:17,2020-06-21 5:18,30386,51,-31
2020-06-21 5:21,2020-06-21 5:21,30391,3,49
2020-06-21 5:26,2020-06-21 5:26,30391,10,-18
2020-06-21 5:28,2020-06-21 5:28,30391,3,53
2020-06-21 5:31,2020-06-21 5:31,30384,0,-84
2020-06-21 5:32,2020-06-21 5:33,30384,69,-53
2020-06-21 5:34,2020-06-21 5:37,30384,162,-53
2020-06-21 8:30,2020-06-21 8:30,30388,0,-82
2020-06-21 8:31,2020-06-21 8:32,30390,24,1
2020-06-21 9:08,2020-06-21 9:08,30384,0,-83
2020-06-21 9:09,2020-06-21 9:13,30384,193,-54
2020-06-21 9:14,2020-06-21 9:14,30384,0,-87
2020-06-21 9:15,2020-06-21 9:15,30384,0,-85
2020-06-21 9:17,2020-06-21 9:17,30384,0,-84
2020-06-21 9:19,2020-06-21 9:19,30384,0,-87
2020-06-21 9:23,2020-06-21 9:23,30384,34,1
2020-06-21 9:26,2020-06-21 9:27,30384,21,44
2020-06-21 9:31,2020-06-21 9:31,30384,3,44
2020-06-21 9:32,2020-06-21 9:38,30384,359,-71
2020-06-21 9:41,2020-06-21 9:41,30384,3,44
2020-06-21 9:46,2020-06-21 9:48,30384,76,-67
2020-06-21 9:51,2020-06-21 9:51,30384,3,45
2020-06-21 10:03,2020-06-21 10:03,30384,0,-85
2020-06-21 10:31,2020-06-21 10:31,30390,9,-11
2020-06-21 11:46,2020-06-21 11:47,30385,36,51
2020-06-21 11:58,2020-06-21 12:01,30390,193,-67
2020-06-21 12:03,2020-06-21 12:03,30390,0,-83
2020-06-21 12:04,2020-06-21 12:08,30390,243,-72
2020-06-21 12:11,2020-06-21 12:11,30388,39,-20
2020-06-21 12:13,2020-06-21 12:17,30388,260,-74
2020-06-21 12:17,2020-06-21 12:20,30386,224,-68
2020-06-21 12:20,2020-06-21 12:21,30388,24,3
2020-06-21 12:22,2020-06-21 12:24,30386,114,-62
2020-06-21 12:22,2020-06-21 12:24,30388,103,-67
2020-06-21 12:25,2020-06-21 12:27,30386,106,-66
2020-06-21 12:25,2020-06-21 12:29,30388,233,-72
2020-06-21 12:29,2020-06-21 12:29,30386,9,2
2020-06-21 12:12,2020-06-21 12:31,30390,1128,-78
2020-06-21 12:23,2020-06-21 12:30,30391,384,-75
2020-06-21 12:30,2020-06-21 12:30,30388,0,-84
2020-06-21 12:32,2020-06-21 12:32,30390,0,-84
2020-06-21 12:36,2020-06-21 12:36,30381,12,-19
2020-06-21 12:41,2020-06-21 12:41,30385,18,2
2020-06-21 12:40,2020-06-21 12:42,30379,118,-71
2020-06-21 12:42,2020-06-21 12:42,30391,18,-37
2020-06-21 12:44,2020-06-21 12:44,30385,0,-85
2020-06-21 12:44,2020-06-21 12:44,30379,6,4
2020-06-21 12:44,2020-06-21 12:45,30391,16,-27
2020-06-21 12:48,2020-06-21 12:48,30385,0,-85
2020-06-21 12:49,2020-06-21 12:49,30389,0,-83
2020-06-21 12:52,2020-06-21 12:52,30389,0,-84
2020-06-21 12:53,2020-06-21 12:53,30389,36,2
2020-06-21 12:58,2020-06-21 12:58,30385,9,-11
2020-06-21 12:57,2020-06-21 12:59,30391,94,-36
2020-06-21 12:58,2020-06-21 12:59,30389,93,-53
2020-06-21 12:58,2020-06-21 12:59,30386,81,-58
2020-06-21 13:02,2020-06-21 13:04,30385,114,-67
2020-06-21 13:07,2020-06-21 13:07,30385,0,-82
2020-06-21 13:09,2020-06-21 13:09,30385,15,-20
2020-06-21 13:02,2020-06-21 13:12,30386,620,-75
2020-06-21 13:28,2020-06-21 13:30,30384,143,-69
2020-06-21 13:30,2020-06-21 13:30,30391,9,46
2020-06-21 13:34,2020-06-21 13:34,30385,0,-83
2020-06-21 13:33,2020-06-21 13:34,30391,52,-30
2020-06-21 13:33,2020-06-21 13:35,30386,93,3
2020-06-21 13:36,2020-06-21 13:39,30385,203,-70
2020-06-21 13:37,2020-06-21 13:39,30384,149,-64
2020-06-21 13:39,2020-06-21 13:39,30391,54,-63
2020-06-21 13:40,2020-06-21 13:40,30386,45,4
2020-06-21 13:40,2020-06-21 13:41,30390,18,-41
2020-06-21 13:44,2020-06-21 13:44,30391,45,-53
2020-06-21 13:49,2020-06-21 13:50,30391,73,-50
2020-06-21 13:53,2020-06-21 13:54,30391,45,2
2020-06-21 13:56,2020-06-21 13:56,30390,3,45
2020-06-21 13:58,2020-06-21 13:58,30388,0,-79
2020-06-21 13:59,2020-06-21 13:59,30390,0,-86
2020-06-21 13:59,2020-06-21 13:59,30389,0,-84
2020-06-21 14:01,2020-06-21 14:01,30389,0,-82
2020-06-21 14:07,2020-06-21 14:07,30391,0,-84
2020-06-21 14:46,2020-06-21 14:48,30385,133,-67
2020-06-21 14:58,2020-06-21 14:58,30379,3,46
2020-06-21 15:01,2020-06-21 15:04,30386,172,-64
2020-06-21 15:17,2020-06-21 15:18,30391,87,-32
2020-06-21 15:17,2020-06-21 15:19,30386,114,-58
2020-06-21 15:21,2020-06-21 15:22,30386,66,-41
2020-06-21 15:24,2020-06-21 15:26,30386,76,-56
2020-06-21 15:28,2020-06-21 15:29,30386,70,-47
2020-06-21 15:19,2020-06-21 15:33,30391,787,-75
2020-06-21 15:31,2020-06-21 15:34,30386,202,-70
2020-06-21 15:37,2020-06-21 15:37,30386,6,45
2020-06-21 15:38,2020-06-21 15:39,30386,66,-41
2020-06-21 15:41,2020-06-21 15:44,30386,141,-65
2020-06-21 15:48,2020-06-21 15:49,30386,48,-41
2020-06-21 16:59,2020-06-21 16:59,30391,24,5
2020-06-21 17:04,2020-06-21 17:04,30391,0,-85
2020-06-21 17:05,2020-06-21 17:06,30388,23,3
2020-06-21 17:49,2020-06-21 17:51,30391,82,-56
2020-06-21 17:52,2020-06-21 17:52,30391,9,2
2020-06-21 17:54,2020-06-21 17:54,30391,6,55
2020-06-21 17:55,2020-06-21 17:56,30391,9,0
2020-06-21 17:58,2020-06-21 17:59,30391,79,-45
2020-06-21 18:06,2020-06-21 18:09,30389,220,-65
2020-06-21 18:12,2020-06-21 18:12,30384,42,45
2020-06-21 18:31,2020-06-21 18:32,30391,58,-36
2020-06-21 18:36,2020-06-21 18:38,30386,126,-64
2020-06-21 18:37,2020-06-21 18:38,30389,91,-55
2020-06-21 18:39,2020-06-21 18:39,30384,0,-84
2020-06-21 18:39,2020-06-21 18:39,30391,39,-58
2020-06-21 18:41,2020-06-21 18:41,30391,0,-82
2020-06-21 18:41,2020-06-21 18:41,30389,0,-73
2020-06-21 18:41,2020-06-21 18:41,30384,23,2
2020-06-21 18:42,2020-06-21 18:42,30388,0,-83
2020-06-21 18:42,2020-06-21 18:42,30384,3,45
2020-06-21 18:42,2020-06-21 18:42,30389,0,-79
2020-06-21 18:41,2020-06-21 18:43,30386,118,-67
2020-06-21 18:43,2020-06-21 18:44,30390,61,-60
2020-06-21 18:46,2020-06-21 18:46,30385,3,43
2020-06-21 18:46,2020-06-21 18:46,30390,0,-82
2020-06-21 18:51,2020-06-21 18:53,30384,124,-73
2020-06-21 18:56,2020-06-21 18:56,30386,36,-17
2020-06-21 18:57,2020-06-21 18:58,30388,52,-54
2020-06-21 18:58,2020-06-21 18:58,30386,0,-82
2020-06-21 18:57,2020-06-21 18:59,30390,100,-66
2020-06-21 18:58,2020-06-21 18:59,30389,48,-39
2020-06-21 18:59,2020-06-21 18:59,30385,0,-83
2020-06-21 19:01,2020-06-21 19:02,30390,67,-64
2020-06-21 19:01,2020-06-21 19:02,30389,72,-65
2020-06-21 19:01,2020-06-21 19:02,30386,54,-20
2020-06-21 19:01,2020-06-21 19:04,30385,210,-67
2020-06-21 19:04,2020-06-21 19:04,30386,42,-32
2020-06-21 19:07,2020-06-21 19:07,30386,0,-86
2020-06-21 19:06,2020-06-21 19:08,30391,121,-54
2020-06-21 19:07,2020-06-21 19:07,30389,12,6
2020-06-21 19:07,2020-06-21 19:07,30388,4,49
2020-06-21 19:11,2020-06-21 19:11,30389,9,3
2020-06-21 19:13,2020-06-21 19:13,30388,10,14
2020-06-21 19:12,2020-06-21 19:13,30386,105,-64
2020-06-21 19:13,2020-06-21 19:13,30390,45,-33
2020-06-21 19:12,2020-06-21 19:14,30389,124,-58
2020-06-21 19:16,2020-06-21 19:17,30389,93,-63
2020-06-21 19:16,2020-06-21 19:17,30386,76,-64
2020-06-21 19:18,2020-06-21 19:19,30391,67,-62
2020-06-21 19:21,2020-06-21 19:21,30391,3,49
2020-06-21 20:06,2020-06-21 20:09,30391,212,-67
2020-06-21 20:07,2020-06-21 20:09,30386,150,-69
2020-06-21 20:11,2020-06-21 20:12,30381,54,-53
2020-06-21 20:11,2020-06-21 20:14,30391,150,-69
2020-06-21 20:12,2020-06-21 20:14,30386,78,-38
2020-06-21 20:16,2020-06-21 20:16,30391,16,-40
2020-06-21 20:18,2020-06-21 20:18,30391,0,-79
2020-06-21 20:22,2020-06-21 20:22,30386,3,44
2020-06-21 20:23,2020-06-21 20:24,30391,102,-67
2020-06-21 20:26,2020-06-21 20:29,30391,214,-69
2020-06-21 20:27,2020-06-21 20:29,30386,96,-64
2020-06-21 20:32,2020-06-21 20:33,30386,51,-56
2020-06-21 20:33,2020-06-21 20:33,30385,0,-70
2020-06-21 20:44,2020-06-21 20:44,30385,0,-81
2020-06-21 20:53,2020-06-21 20:53,30386,9,50
2020-06-21 20:57,2020-06-21 20:59,30391,126,-67
2020-06-21 21:01,2020-06-21 21:02,30391,96,-69
2020-06-21 21:04,2020-06-21 21:04,30384,51,-62
2020-06-21 21:06,2020-06-21 21:06,30389,0,-81
2020-06-21 21:11,2020-06-21 21:11,30391,0,-79
2020-06-21 21:18,2020-06-21 21:18,30389,0,-85
2020-06-21 21:18,2020-06-21 21:19,30384,18,-30
2020-06-21 21:31,2020-06-21 21:34,30389,237,-77
2020-06-21 21:43,2020-06-21 21:43,30389,0,-83
2020-06-21 21:45,2020-06-21 21:52,30389,411,-76
2020-06-21 21:59,2020-06-21 22:00,30389,37,43
2020-06-21 22:01,2020-06-21 22:01,30389,0,-85
2020-06-21 22:11,2020-06-21 22:11,30389,9,1
2020-06-21 22:13,2020-06-21 22:13,30389,0,-87
2020-06-21 22:25,2020-06-21 22:25,30388,30,-57
2020-06-21 22:29,2020-06-21 22:29,30391,18,-28
2020-06-21 22:29,2020-06-21 22:29,30390,0,-85
2020-06-21 22:31,2020-06-21 22:31,30391,0,-81
2020-06-21 22:32,2020-06-21 22:32,30386,3,46
2020-06-21 22:33,2020-06-21 22:33,30391,0,-82
2020-06-21 22:52,2020-06-21 22:54,30391,93,-65
2020-06-21 23:34,2020-06-21 23:34,30391,27,-18
2020-06-21 23:41,2020-06-21 23:41,30391,30,-35
2020-06-21 23:41,2020-06-21 23:41,30384,0,-81
2020-06-21 23:46,2020-06-21 23:47,30386,14,-13
2020-06-21 23:47,2020-06-21 23:47,30385,0,-82
2020-06-21 23:51,2020-06-21 23:51,30384,3,48
2020-06-21 23:52,2020-06-21 23:54,30384,82,-54
2020-06-21 23:53,2020-06-21 23:54,30382,66,-55
2020-06-22 0:11,2020-06-22 0:15,30391,256,-75
2020-06-22 0:19,2020-06-22 0:54,30386,2143,-81
2020-06-22 0:57,2020-06-22 0:59,30385,160,-71
2020-06-22 1:01,2020-06-22 1:02,30385,75,-66
2020-06-22 1:08,2020-06-22 1:08,30385,0,-83
2020-06-22 1:12,2020-06-22 1:14,30385,93,-64
2020-06-22 1:18,2020-06-22 1:19,30385,72,-64
2020-06-22 1:26,2020-06-22 1:27,30391,45,-51
2020-06-22 1:26,2020-06-22 1:28,30385,132,-64
2020-06-22 1:28,2020-06-22 1:29,30386,103,-65
2020-06-22 1:31,2020-06-22 1:32,30384,55,-29
2020-06-22 1:33,2020-06-22 1:33,30388,3,46
2020-06-22 1:36,2020-06-22 1:36,30384,15,-18
2020-06-22 1:37,2020-06-22 1:37,30389,0,-85
2020-06-22 1:37,2020-06-22 1:37,30384,0,-84
2020-06-22 1:38,2020-06-22 1:39,30389,81,-31
2020-06-22 1:39,2020-06-22 1:39,30384,45,6
2020-06-22 1:41,2020-06-22 1:41,30388,3,45
2020-06-22 1:42,2020-06-22 1:43,30388,24,-42
2020-06-22 1:43,2020-06-22 1:43,30389,0,-84
2020-06-22 1:43,2020-06-22 1:43,30391,0,-76
2020-06-22 1:43,2020-06-22 1:43,30386,3,47
2020-06-22 1:49,2020-06-22 1:51,30388,108,-65
2020-06-22 2:02,2020-06-22 2:03,30385,33,0
2020-06-22 2:14,2020-06-22 2:14,30385,42,-55
2020-06-22 2:16,2020-06-22 2:17,30385,63,-51
2020-06-22 2:21,2020-06-22 2:21,30383,3,45
2020-06-22 2:21,2020-06-22 2:23,30386,141,-63
2020-06-22 2:24,2020-06-22 2:24,30391,42,-51
2020-06-22 2:26,2020-06-22 2:26,30383,3,46
2020-06-22 2:27,2020-06-22 2:28,30391,78,-59
2020-06-22 2:27,2020-06-22 2:29,30380,104,-64
2020-06-22 2:28,2020-06-22 2:29,30385,84,-53
2020-06-22 2:31,2020-06-22 2:31,30386,24,-39
2020-06-22 2:32,2020-06-22 2:32,30388,0,-83
2020-06-22 2:38,2020-06-22 2:38,30379,6,6
2020-06-22 2:38,2020-06-22 2:38,30386,3,49
2020-06-22 2:37,2020-06-22 2:39,30391,109,-66
2020-06-22 2:41,2020-06-22 2:41,30390,9,4
2020-06-22 2:43,2020-06-22 2:43,30389,17,-8
2020-06-22 2:43,2020-06-22 2:44,30384,55,-50
2020-06-22 2:45,2020-06-22 2:46,30390,49,-55
2020-06-22 2:48,2020-06-22 2:48,30391,21,7
2020-06-22 2:54,2020-06-22 2:54,30388,0,-85
2020-06-22 2:56,2020-06-22 2:58,30388,70,1
2020-06-22 2:59,2020-06-22 2:59,30391,24,-30
2020-06-22 3:01,2020-06-22 3:01,30391,0,-84
2020-06-22 3:02,2020-06-22 3:03,30383,55,-49
2020-06-22 3:02,2020-06-22 3:03,30389,15,47
2020-06-22 3:01,2020-06-22 3:03,30385,105,-67
2020-06-22 3:04,2020-06-22 3:05,30384,44,-38
2020-06-22 3:09,2020-06-22 3:09,30389,0,-83
2020-06-22 3:17,2020-06-22 3:18,30384,21,44
2020-06-22 3:19,2020-06-22 3:20,30391,44,-13
2020-06-22 3:21,2020-06-22 3:21,30385,0,-82
2020-06-22 3:21,2020-06-22 3:30,30386,514,-76
2020-06-22 3:25,2020-06-22 3:30,30391,261,-74
2020-06-22 3:26,2020-06-22 3:29,30385,178,-73
2020-06-22 3:31,2020-06-22 3:31,30386,33,-39
2020-06-22 3:32,2020-06-22 3:33,30385,18,3
2020-06-22 3:34,2020-06-22 3:34,30385,0,-84
2020-06-22 3:31,2020-06-22 3:37,30388,370,-74
2020-06-22 3:37,2020-06-22 3:37,30385,0,-84
2020-06-22 3:38,2020-06-22 3:39,30385,54,-64
2020-06-22 3:39,2020-06-22 3:42,30386,215,-61
2020-06-22 3:39,2020-06-22 3:42,30388,210,-70
2020-06-22 3:41,2020-06-22 3:44,30385,220,-69
2020-06-22 3:46,2020-06-22 3:47,30385,105,-59
2020-06-22 3:49,2020-06-22 3:49,30385,45,-48
2020-06-22 3:44,2020-06-22 3:50,30388,362,-74
2020-06-22 3:51,2020-06-22 3:51,30388,6,48
2020-06-22 3:51,2020-06-22 3:54,30385,205,-71
2020-06-22 3:56,2020-06-22 3:59,30385,220,-68
2020-06-22 3:58,2020-06-22 4:02,30390,214,-66
2020-06-22 3:55,2020-06-22 4:04,30389,517,-76
2020-06-22 4:01,2020-06-22 4:04,30385,226,-71
2020-06-22 3:52,2020-06-22 4:05,30388,783,-76
