Start,Stop,Proximity,Session,RSSI
2020-07-14 13:08,2020-07-14 13:08,30391,0,-78
2020-07-14 13:08,2020-07-14 13:08,30390,0,-83
2020-07-14 13:11,2020-07-14 13:11,30391,0,-83
2020-07-14 13:11,2020-07-14 13:11,30388,12,-15
2020-07-14 13:11,2020-07-14 13:11,30382,6,47
2020-07-14 13:12,2020-07-14 13:12,30388,0,-83
2020-07-14 13:13,2020-07-14 13:13,30391,0,-83
2020-07-14 13:14,2020-07-14 13:15,30385,54,45
2020-07-14 13:17,2020-07-14 13:17,30381,0,-82
2020-07-14 13:18,2020-07-14 13:18,30388,0,-76
2020-07-14 13:24,2020-07-14 13:24,30380,6,45
2020-07-14 13:24,2020-07-14 13:25,30391,38,-37
2020-07-14 13:25,2020-07-14 13:25,30390,0,-82
2020-07-14 13:26,2020-07-14 13:26,30380,10,2
2020-07-14 13:26,2020-07-14 13:26,30384,0,-81
2020-07-14 13:26,2020-07-14 13:28,30387,112,-32
2020-07-14 13:27,2020-07-14 13:27,30391,9,45
2020-07-14 13:30,2020-07-14 13:30,30391,18,-20
2020-07-14 13:31,2020-07-14 13:31,30387,0,-83
2020-07-14 13:31,2020-07-14 13:31,30378,52,-19
2020-07-14 13:32,2020-07-14 13:32,30391,0,-83
2020-07-14 13:31,2020-07-14 13:34,30384,150,-64
2020-07-14 13:31,2020-07-14 13:34,30381,188,-67
2020-07-14 13:34,2020-07-14 13:35,30387,77,-19
2020-07-14 13:35,2020-07-14 13:39,30391,226,-69
2020-07-14 13:36,2020-07-14 13:41,30387,260,-71
2020-07-14 13:41,2020-07-14 13:41,30391,0,-84
2020-07-14 13:36,2020-07-14 13:42,30384,335,-73
2020-07-14 13:42,2020-07-14 13:42,30387,0,-81
2020-07-14 13:42,2020-07-14 13:43,30391,21,1
2020-07-14 13:43,2020-07-14 13:43,30387,0,-84
2020-07-14 13:44,2020-07-14 13:44,30387,0,-83
2020-07-14 13:44,2020-07-14 13:46,30391,131,-67
2020-07-14 13:46,2020-07-14 13:48,30387,175,-60
2020-07-14 13:48,2020-07-14 13:48,30391,6,46
2020-07-14 13:35,2020-07-14 13:49,30381,798,-77
2020-07-14 13:43,2020-07-14 13:49,30384,353,-73
2020-07-14 13:51,2020-07-14 13:51,30387,0,-83
2020-07-14 14:01,2020-07-14 14:01,30391,0,-72
2020-07-14 14:03,2020-07-14 14:03,30387,18,3
2020-07-14 14:09,2020-07-14 14:09,30387,0,-84
2020-07-14 15:26,2020-07-14 15:26,30381,0,-81
2020-07-14 15:27,2020-07-14 15:29,30381,151,-67
2020-07-14 15:31,2020-07-14 15:34,30381,221,-68
2020-07-14 15:36,2020-07-14 15:39,30381,220,-68
2020-07-14 15:41,2020-07-14 15:44,30381,222,-67
2020-07-14 15:46,2020-07-14 15:46,30381,4,51
2020-07-14 15:47,2020-07-14 15:47,30387,0,-83
2020-07-14 15:48,2020-07-14 15:49,30381,79,-62
2020-07-14 15:51,2020-07-14 15:51,30381,12,-16
2020-07-14 16:01,2020-07-14 16:01,30384,42,-27
2020-07-14 16:02,2020-07-14 16:03,30384,12,-26
2020-07-14 16:06,2020-07-14 16:09,30381,209,-68
2020-07-14 16:11,2020-07-14 16:11,30381,36,-52
2020-07-14 16:13,2020-07-14 16:14,30384,57,-39
2020-07-14 16:16,2020-07-14 16:16,30384,3,44
2020-07-14 16:19,2020-07-14 16:19,30381,0,-75
2020-07-14 16:26,2020-07-14 16:26,30381,21,-22
2020-07-14 17:24,2020-07-14 17:24,30384,0,-82
2020-07-14 17:25,2020-07-14 17:25,30384,9,45
2020-07-14 17:27,2020-07-14 17:27,30384,0,-82
2020-07-14 17:28,2020-07-14 17:28,30384,0,-73
2020-07-14 17:51,2020-07-14 17:54,30387,172,-66
2020-07-14 17:56,2020-07-14 17:59,30387,214,-73
2020-07-14 18:01,2020-07-14 18:11,30387,610,-74
2020-07-14 18:13,2020-07-14 18:13,30384,0,-83
2020-07-14 18:13,2020-07-14 18:13,30387,0,-83
2020-07-14 18:15,2020-07-14 18:19,30387,269,-69
2020-07-14 18:22,2020-07-14 18:23,30381,56,-50
2020-07-14 18:27,2020-07-14 18:29,30391,86,-17
